report_date,current_ratio_th,year,quarter,code
2009-12-31,1.03,2009,4,300335
2010-12-31,1.44,2010,4,300335
2011-03-31,False,2011,1,300335
2011-06-30,False,2011,2,300335
2011-09-30,False,2011,3,300335
2011-12-31,0.87,2011,4,300335
2012-03-31,0.91,2012,1,300335
2012-06-30,0.94,2012,2,300335
2012-09-30,5.22,2012,3,300335
2012-12-31,7.04,2012,4,300335
2013-03-31,6.90,2013,1,300335
2013-06-30,5.82,2013,2,300335
2013-09-30,4.17,2013,3,300335
2013-12-31,7.95,2013,4,300335
2014-03-31,4.90,2014,1,300335
2014-06-30,6.96,2014,2,300335
2014-09-30,7.85,2014,3,300335
2014-12-31,2.30,2014,4,300335
2015-03-31,2.98,2015,1,300335
2015-06-30,2.52,2015,2,300335
2015-09-30,1.98,2015,3,300335
2015-12-31,4.18,2015,4,300335
2016-03-31,3.98,2016,1,300335
2016-06-30,1.55,2016,2,300335
2016-09-30,1.03,2016,3,300335
2016-12-31,1.06,2016,4,300335
2017-03-31,1.00,2017,1,300335
2017-06-30,0.97,2017,2,300335
2017-09-30,0.97,2017,3,300335
2017-12-31,0.96,2017,4,300335
2018-03-31,0.97,2018,1,300335
2018-06-30,0.84,2018,2,300335
2018-09-30,0.87,2018,3,300335
2018-12-31,0.90,2018,4,300335
2019-03-31,1.35,2019,1,300335
2019-06-30,1.42,2019,2,300335
2019-09-30,1.45,2019,3,300335
2019-12-31,1.52,2019,4,300335
2020-03-31,1.58,2020,1,300335
2020-06-30,1.44,2020,2,300335
2020-09-30,1.44,2020,3,300335
2020-12-31,1.54,2020,4,300335
2021-03-31,1.63,2021,1,300335
2021-06-30,1.61,2021,2,300335
2021-09-30,1.67,2021,3,300335
2021-12-31,1.52,2021,4,300335
2022-03-31,1.54,2022,1,300335
2022-06-30,1.57,2022,2,300335
2022-09-30,1.49,2022,3,300335
2022-12-31,1.78,2022,4,300335
2023-03-31,1.84,2023,1,300335
2023-06-30,1.74,2023,2,300335
2023-09-30,1.64,2023,3,300335
2023-12-31,1.64,2023,4,300335
2024-03-31,1.81,2024,1,300335
2024-06-30,1.74,2024,2,300335
2024-09-30,1.76,2024,3,300335
2024-12-31,1.66,2024,4,300335
2025-03-31,1.74,2025,1,300335
2025-06-30,1.63,2025,2,300335
2025-09-30,1.72,2025,3,300335
2025-12-31,1.78,2025,4,300335
2026-03-31,1.85,2026,1,300335
