report_date,current_ratio_th,year,quarter,code
2012-12-31,0.62,2012,4,301550
2013-12-31,0.66,2013,4,301550
2014-06-30,False,2014,2,301550
2014-07-31,False,2014,3,301550
2014-12-31,0.55,2014,4,301550
2015-06-30,0.61,2015,2,301550
2015-12-31,0.68,2015,4,301550
2016-06-30,0.73,2016,2,301550
2016-12-31,0.81,2016,4,301550
2017-06-30,0.87,2017,2,301550
2017-12-31,1.06,2017,4,301550
2018-06-30,1.24,2018,2,301550
2018-12-31,1.45,2018,4,301550
2019-06-30,1.35,2019,2,301550
2019-12-31,1.00,2019,4,301550
2020-12-31,1.15,2020,4,301550
2021-06-30,1.29,2021,2,301550
2021-12-31,1.36,2021,4,301550
2022-03-31,False,2022,1,301550
2022-06-30,False,2022,2,301550
2022-09-30,False,2022,3,301550
2022-12-31,1.70,2022,4,301550
2023-03-31,False,2023,1,301550
2023-06-30,2.02,2023,2,301550
2023-09-30,4.45,2023,3,301550
2023-12-31,4.61,2023,4,301550
2024-03-31,5.08,2024,1,301550
2024-06-30,4.74,2024,2,301550
2024-09-30,4.60,2024,3,301550
2024-12-31,4.12,2024,4,301550
2025-03-31,4.43,2025,1,301550
2025-06-30,4.44,2025,2,301550
2025-09-30,4.71,2025,3,301550
2025-12-31,3.78,2025,4,301550
2026-03-31,3.88,2026,1,301550
