report_date,current_ratio_th,year,quarter,code
2017-12-31,1.22,2017,4,301005
2018-12-31,2.32,2018,4,301005
2019-09-30,False,2019,3,301005
2019-12-31,2.39,2019,4,301005
2020-03-31,False,2020,1,301005
2020-06-30,2.42,2020,2,301005
2020-09-30,False,2020,3,301005
2020-12-31,2.05,2020,4,301005
2021-03-31,2.15,2021,1,301005
2021-06-30,6.69,2021,2,301005
2021-09-30,6.96,2021,3,301005
2021-12-31,6.22,2021,4,301005
2022-03-31,6.03,2022,1,301005
2022-06-30,3.64,2022,2,301005
2022-09-30,2.88,2022,3,301005
2022-12-31,2.72,2022,4,301005
2023-03-31,2.81,2023,1,301005
2023-06-30,2.66,2023,2,301005
2023-09-30,2.36,2023,3,301005
2023-12-31,2.23,2023,4,301005
2024-03-31,2.25,2024,1,301005
2024-06-30,2.03,2024,2,301005
2024-09-30,1.81,2024,3,301005
2024-12-31,1.64,2024,4,301005
2025-03-31,1.68,2025,1,301005
2025-06-30,1.66,2025,2,301005
2025-09-30,1.66,2025,3,301005
2025-12-31,1.54,2025,4,301005
2026-03-31,1.64,2026,1,301005
