report_date,current_ratio_th,year,quarter,code
2000-12-31,0.65,2000,4,600021
2001-12-31,0.60,2001,4,600021
2002-12-31,0.47,2002,4,600021
2003-03-31,False,2003,1,600021
2003-06-30,0.61,2003,2,600021
2003-09-30,0.51,2003,3,600021
2003-12-31,0.70,2003,4,600021
2004-03-31,0.79,2004,1,600021
2004-06-30,0.64,2004,2,600021
2004-09-30,0.47,2004,3,600021
2004-12-31,0.86,2004,4,600021
2005-03-31,0.69,2005,1,600021
2005-06-30,0.56,2005,2,600021
2005-09-30,0.58,2005,3,600021
2005-12-31,0.77,2005,4,600021
2006-03-31,0.56,2006,1,600021
2006-06-30,0.48,2006,2,600021
2006-09-30,0.46,2006,3,600021
2006-12-31,0.53,2006,4,600021
2007-03-31,0.52,2007,1,600021
2007-06-30,0.41,2007,2,600021
2007-09-30,0.39,2007,3,600021
2007-12-31,0.17,2007,4,600021
2008-03-31,0.23,2008,1,600021
2008-06-30,0.18,2008,2,600021
2008-09-30,0.19,2008,3,600021
2008-12-31,0.16,2008,4,600021
2009-03-31,0.18,2009,1,600021
2009-06-30,0.18,2009,2,600021
2009-09-30,0.26,2009,3,600021
2009-12-31,0.30,2009,4,600021
2010-03-31,0.31,2010,1,600021
2010-06-30,0.29,2010,2,600021
2010-09-30,0.29,2010,3,600021
2010-12-31,0.29,2010,4,600021
2011-03-31,0.38,2011,1,600021
2011-06-30,0.57,2011,2,600021
2011-09-30,0.58,2011,3,600021
2011-12-31,0.75,2011,4,600021
2012-03-31,0.84,2012,1,600021
2012-06-30,0.87,2012,2,600021
2012-09-30,0.77,2012,3,600021
2012-12-31,0.71,2012,4,600021
2013-03-31,0.95,2013,1,600021
2013-06-30,0.73,2013,2,600021
2013-09-30,1.15,2013,3,600021
2013-12-31,0.45,2013,4,600021
2014-03-31,0.45,2014,1,600021
2014-06-30,0.42,2014,2,600021
2014-09-30,0.47,2014,3,600021
2014-12-31,0.55,2014,4,600021
2015-03-31,0.63,2015,1,600021
2015-06-30,0.57,2015,2,600021
2015-09-30,0.87,2015,3,600021
2015-12-31,0.67,2015,4,600021
2016-03-31,0.70,2016,1,600021
2016-06-30,0.53,2016,2,600021
2016-09-30,0.50,2016,3,600021
2016-12-31,0.44,2016,4,600021
2017-03-31,0.47,2017,1,600021
2017-06-30,0.43,2017,2,600021
2017-09-30,0.44,2017,3,600021
2017-12-31,0.34,2017,4,600021
2018-03-31,0.39,2018,1,600021
2018-06-30,0.37,2018,2,600021
2018-09-30,0.37,2018,3,600021
2018-12-31,0.31,2018,4,600021
2019-03-31,0.39,2019,1,600021
2019-06-30,0.41,2019,2,600021
2019-09-30,0.41,2019,3,600021
2019-12-31,0.40,2019,4,600021
2020-03-31,0.38,2020,1,600021
2020-06-30,0.35,2020,2,600021
2020-09-30,0.40,2020,3,600021
2020-12-31,0.42,2020,4,600021
2021-03-31,0.52,2021,1,600021
2021-06-30,0.49,2021,2,600021
2021-09-30,0.54,2021,3,600021
2021-12-31,0.47,2021,4,600021
2022-03-31,0.59,2022,1,600021
2022-06-30,0.67,2022,2,600021
2022-09-30,0.73,2022,3,600021
2022-12-31,0.66,2022,4,600021
2023-03-31,0.90,2023,1,600021
2023-06-30,0.81,2023,2,600021
2023-09-30,0.83,2023,3,600021
2023-12-31,0.67,2023,4,600021
2024-03-31,0.81,2024,1,600021
2024-06-30,0.82,2024,2,600021
2024-09-30,0.84,2024,3,600021
2024-12-31,0.55,2024,4,600021
2025-03-31,0.67,2025,1,600021
2025-06-30,0.68,2025,2,600021
2025-09-30,0.76,2025,3,600021
2025-12-31,0.73,2025,4,600021
2026-03-31,0.75,2026,1,600021
