report_date,current_ratio_th,year,quarter,code
2007-12-31,1.22,2007,4,002480
2008-12-31,1.12,2008,4,002480
2009-09-30,False,2009,3,002480
2009-12-31,1.14,2009,4,002480
2010-03-31,False,2010,1,002480
2010-06-30,1.10,2010,2,002480
2010-09-30,2.16,2010,3,002480
2010-12-31,1.84,2010,4,002480
2011-03-31,1.78,2011,1,002480
2011-06-30,1.80,2011,2,002480
2011-09-30,1.91,2011,3,002480
2011-12-31,2.36,2011,4,002480
2012-03-31,2.91,2012,1,002480
2012-06-30,2.68,2012,2,002480
2012-09-30,2.18,2012,3,002480
2012-12-31,1.95,2012,4,002480
2013-03-31,1.92,2013,1,002480
2013-06-30,1.85,2013,2,002480
2013-09-30,1.72,2013,3,002480
2013-12-31,1.43,2013,4,002480
2014-03-31,1.38,2014,1,002480
2014-06-30,1.36,2014,2,002480
2014-09-30,1.88,2014,3,002480
2014-12-31,1.86,2014,4,002480
2015-03-31,1.51,2015,1,002480
2015-06-30,1.53,2015,2,002480
2015-09-30,1.63,2015,3,002480
2015-12-31,1.16,2015,4,002480
2016-03-31,1.21,2016,1,002480
2016-06-30,1.25,2016,2,002480
2016-09-30,1.27,2016,3,002480
2016-12-31,1.57,2016,4,002480
2017-03-31,1.82,2017,1,002480
2017-06-30,1.54,2017,2,002480
2017-09-30,1.47,2017,3,002480
2017-12-31,1.55,2017,4,002480
2018-03-31,1.62,2018,1,002480
2018-06-30,1.53,2018,2,002480
2018-09-30,1.43,2018,3,002480
2018-12-31,1.20,2018,4,002480
2019-03-31,1.03,2019,1,002480
2019-06-30,0.96,2019,2,002480
2019-09-30,0.96,2019,3,002480
2019-12-31,0.94,2019,4,002480
2020-03-31,1.11,2020,1,002480
2020-06-30,1.08,2020,2,002480
2020-09-30,1.17,2020,3,002480
2020-12-31,1.05,2020,4,002480
2021-03-31,0.87,2021,1,002480
2021-06-30,0.90,2021,2,002480
2021-09-30,0.87,2021,3,002480
2021-12-31,1.10,2021,4,002480
2022-03-31,0.95,2022,1,002480
2022-06-30,0.93,2022,2,002480
2022-09-30,1.12,2022,3,002480
2022-12-31,1.09,2022,4,002480
2023-03-31,1.00,2023,1,002480
2023-06-30,1.00,2023,2,002480
2023-09-30,1.07,2023,3,002480
2023-12-31,0.97,2023,4,002480
2024-03-31,1.19,2024,1,002480
2024-06-30,1.00,2024,2,002480
2024-09-30,0.97,2024,3,002480
2024-12-31,0.83,2024,4,002480
2025-03-31,0.90,2025,1,002480
2025-06-30,0.87,2025,2,002480
2025-09-30,0.99,2025,3,002480
2025-12-31,1.14,2025,4,002480
2026-03-31,1.14,2026,1,002480
