report_date,current_ratio_th,year,quarter,code
2012-12-31,0.56,2012,4,603178
2013-12-31,0.63,2013,4,603178
2014-12-31,0.90,2014,4,603178
2015-12-31,1.11,2015,4,603178
2016-03-31,False,2016,1,603178
2016-06-30,0.95,2016,2,603178
2016-09-30,0.85,2016,3,603178
2016-12-31,0.91,2016,4,603178
2017-03-31,1.41,2017,1,603178
2017-06-30,1.11,2017,2,603178
2017-09-30,1.13,2017,3,603178
2017-12-31,1.02,2017,4,603178
2018-03-31,1.01,2018,1,603178
2018-06-30,0.76,2018,2,603178
2018-09-30,0.72,2018,3,603178
2018-12-31,0.67,2018,4,603178
2019-03-31,0.63,2019,1,603178
2019-06-30,0.67,2019,2,603178
2019-09-30,0.62,2019,3,603178
2019-12-31,0.66,2019,4,603178
2020-03-31,0.64,2020,1,603178
2020-06-30,0.62,2020,2,603178
2020-09-30,0.62,2020,3,603178
2020-12-31,0.71,2020,4,603178
2021-03-31,0.71,2021,1,603178
2021-06-30,0.82,2021,2,603178
2021-09-30,0.83,2021,3,603178
2021-12-31,1.23,2021,4,603178
2022-03-31,1.19,2022,1,603178
2022-06-30,1.13,2022,2,603178
2022-09-30,1.21,2022,3,603178
2022-12-31,1.26,2022,4,603178
2023-03-31,1.28,2023,1,603178
2023-06-30,1.27,2023,2,603178
2023-09-30,1.15,2023,3,603178
2023-12-31,1.29,2023,4,603178
2024-03-31,1.16,2024,1,603178
2024-06-30,1.20,2024,2,603178
2024-09-30,1.14,2024,3,603178
2024-12-31,1.15,2024,4,603178
2025-03-31,1.06,2025,1,603178
2025-06-30,1.05,2025,2,603178
2025-09-30,1.03,2025,3,603178
2025-12-31,0.96,2025,4,603178
2026-03-31,1.12,2026,1,603178
