report_date,current_ratio_th,year,quarter,code
1993-12-31,1.74,1993,4,600780
1994-12-31,1.22,1994,4,600780
1995-12-31,1.11,1995,4,600780
1996-12-31,1.98,1996,4,600780
1997-06-30,2.26,1997,2,600780
1997-12-31,1.97,1997,4,600780
1998-06-30,1.41,1998,2,600780
1998-12-31,1.35,1998,4,600780
1999-06-30,1.73,1999,2,600780
1999-12-31,1.45,1999,4,600780
2000-06-30,1.41,2000,2,600780
2000-12-31,1.61,2000,4,600780
2001-06-30,1.35,2001,2,600780
2001-12-31,1.69,2001,4,600780
2002-03-31,1.93,2002,1,600780
2002-06-30,1.76,2002,2,600780
2002-09-30,2.06,2002,3,600780
2002-12-31,6.77,2002,4,600780
2003-03-31,0.46,2003,1,600780
2003-06-30,0.77,2003,2,600780
2003-09-30,0.95,2003,3,600780
2003-12-31,0.59,2003,4,600780
2004-03-31,0.73,2004,1,600780
2004-06-30,0.56,2004,2,600780
2004-09-30,0.68,2004,3,600780
2004-12-31,0.55,2004,4,600780
2005-03-31,0.68,2005,1,600780
2005-06-30,0.57,2005,2,600780
2005-09-30,0.65,2005,3,600780
2005-12-31,0.39,2005,4,600780
2006-03-31,0.44,2006,1,600780
2006-06-30,0.37,2006,2,600780
2006-09-30,0.56,2006,3,600780
2006-12-31,0.31,2006,4,600780
2007-03-31,0.36,2007,1,600780
2007-06-30,0.40,2007,2,600780
2007-09-30,0.39,2007,3,600780
2007-12-31,0.39,2007,4,600780
2008-03-31,0.42,2008,1,600780
2008-06-30,0.39,2008,2,600780
2008-09-30,0.41,2008,3,600780
2008-12-31,0.45,2008,4,600780
2009-03-31,0.53,2009,1,600780
2009-06-30,0.56,2009,2,600780
2009-09-30,0.54,2009,3,600780
2009-12-31,0.55,2009,4,600780
2010-03-31,0.48,2010,1,600780
2010-06-30,0.60,2010,2,600780
2010-09-30,0.65,2010,3,600780
2010-12-31,0.54,2010,4,600780
2011-03-31,0.64,2011,1,600780
2011-06-30,0.77,2011,2,600780
2011-09-30,0.92,2011,3,600780
2011-12-31,0.75,2011,4,600780
2012-03-31,0.79,2012,1,600780
2012-06-30,0.74,2012,2,600780
2012-09-30,0.76,2012,3,600780
2012-12-31,0.55,2012,4,600780
2013-03-31,0.73,2013,1,600780
2013-06-30,0.68,2013,2,600780
2013-09-30,0.67,2013,3,600780
2013-12-31,0.58,2013,4,600780
2014-03-31,0.67,2014,1,600780
2014-06-30,0.70,2014,2,600780
2014-09-30,0.76,2014,3,600780
2014-12-31,0.63,2014,4,600780
2015-03-31,0.90,2015,1,600780
2015-06-30,1.19,2015,2,600780
2015-09-30,1.32,2015,3,600780
2015-12-31,1.09,2015,4,600780
2016-03-31,1.14,2016,1,600780
2016-06-30,1.01,2016,2,600780
2016-09-30,1.06,2016,3,600780
2016-12-31,2.15,2016,4,600780
2017-03-31,2.39,2017,1,600780
2017-06-30,1.64,2017,2,600780
2017-09-30,1.53,2017,3,600780
2017-12-31,1.19,2017,4,600780
2018-03-31,1.28,2018,1,600780
2018-06-30,1.02,2018,2,600780
2018-09-30,1.14,2018,3,600780
2018-12-31,0.80,2018,4,600780
2019-03-31,0.83,2019,1,600780
2019-06-30,0.85,2019,2,600780
2019-09-30,0.84,2019,3,600780
2019-12-31,1.07,2019,4,600780
2020-03-31,1.24,2020,1,600780
2020-06-30,1.22,2020,2,600780
2020-09-30,1.28,2020,3,600780
2020-12-31,1.18,2020,4,600780
2021-03-31,1.29,2021,1,600780
2021-06-30,1.27,2021,2,600780
2021-09-30,1.13,2021,3,600780
2021-12-31,1.02,2021,4,600780
2022-03-31,1.12,2022,1,600780
2022-06-30,1.13,2022,2,600780
2022-09-30,1.21,2022,3,600780
2022-12-31,1.16,2022,4,600780
2023-03-31,1.36,2023,1,600780
2023-06-30,1.51,2023,2,600780
2023-09-30,1.64,2023,3,600780
2023-12-31,1.50,2023,4,600780
2024-03-31,1.64,2024,1,600780
2024-06-30,1.52,2024,2,600780
2024-09-30,1.72,2024,3,600780
2024-12-31,1.53,2024,4,600780
2025-03-31,1.71,2025,1,600780
2025-06-30,1.80,2025,2,600780
2025-09-30,1.86,2025,3,600780
2025-12-31,1.58,2025,4,600780
2026-03-31,1.73,2026,1,600780
