report_date,current_ratio_th,year,quarter,code
2018-12-31,0.84,2018,4,603201
2019-12-31,0.94,2019,4,603201
2020-12-31,1.07,2020,4,603201
2021-03-31,False,2021,1,603201
2021-06-30,1.11,2021,2,603201
2021-09-30,False,2021,3,603201
2021-12-31,1.38,2021,4,603201
2022-03-31,1.40,2022,1,603201
2022-06-30,1.50,2022,2,603201
2022-09-30,2.36,2022,3,603201
2022-12-31,1.90,2022,4,603201
2023-03-31,1.80,2023,1,603201
2023-06-30,1.84,2023,2,603201
2023-09-30,2.14,2023,3,603201
2023-12-31,2.13,2023,4,603201
2024-03-31,2.06,2024,1,603201
2024-06-30,1.86,2024,2,603201
2024-09-30,1.63,2024,3,603201
2024-12-31,1.65,2024,4,603201
2025-03-31,1.72,2025,1,603201
2025-06-30,1.59,2025,2,603201
2025-09-30,1.61,2025,3,603201
2025-12-31,1.66,2025,4,603201
2026-03-31,1.70,2026,1,603201
