report_date,current_ratio_th,year,quarter,code
2018-12-31,1.50,2018,4,001260
2019-12-31,1.40,2019,4,001260
2020-12-31,1.56,2020,4,001260
2021-06-30,1.38,2021,2,001260
2021-09-30,False,2021,3,001260
2021-12-31,1.23,2021,4,001260
2022-03-31,False,2022,1,001260
2022-06-30,1.37,2022,2,001260
2022-09-30,1.34,2022,3,001260
2022-12-31,1.26,2022,4,001260
2023-03-31,2.61,2023,1,001260
2023-06-30,2.83,2023,2,001260
2023-09-30,2.77,2023,3,001260
2023-12-31,2.43,2023,4,001260
2024-03-31,2.63,2024,1,001260
2024-06-30,2.39,2024,2,001260
2024-09-30,2.49,2024,3,001260
2024-12-31,2.25,2024,4,001260
2025-03-31,2.42,2025,1,001260
2025-06-30,2.38,2025,2,001260
2025-09-30,2.44,2025,3,001260
2025-12-31,2.38,2025,4,001260
2026-03-31,2.89,2026,1,001260
