report_date,current_ratio_th,year,quarter,code
2011-12-31,0.79,2011,4,688216
2012-12-31,1.16,2012,4,688216
2013-12-31,1.57,2013,4,688216
2014-06-30,1.22,2014,2,688216
2015-12-31,1.02,2015,4,688216
2016-12-31,0.77,2016,4,688216
2017-12-31,0.77,2017,4,688216
2018-12-31,0.89,2018,4,688216
2019-03-31,False,2019,1,688216
2019-09-30,False,2019,3,688216
2019-12-31,0.90,2019,4,688216
2020-03-31,False,2020,1,688216
2020-06-30,0.93,2020,2,688216
2020-09-30,False,2020,3,688216
2020-12-31,0.91,2020,4,688216
2021-03-31,0.86,2021,1,688216
2021-06-30,1.38,2021,2,688216
2021-09-30,1.10,2021,3,688216
2021-12-31,0.91,2021,4,688216
2022-03-31,0.83,2022,1,688216
2022-06-30,0.76,2022,2,688216
2022-09-30,0.61,2022,3,688216
2022-12-31,0.62,2022,4,688216
2023-03-31,0.63,2023,1,688216
2023-06-30,0.54,2023,2,688216
2023-09-30,0.50,2023,3,688216
2023-12-31,0.43,2023,4,688216
2024-03-31,0.42,2024,1,688216
2024-06-30,0.42,2024,2,688216
2024-09-30,0.45,2024,3,688216
2024-12-31,0.44,2024,4,688216
2025-03-31,0.44,2025,1,688216
2025-06-30,0.41,2025,2,688216
2025-09-30,0.45,2025,3,688216
2025-12-31,0.46,2025,4,688216
2026-03-31,0.57,2026,1,688216
