report_date,current_ratio_th,year,quarter,code
2016-12-31,1.17,2016,4,601279
2017-12-31,1.39,2017,4,601279
2018-12-31,1.45,2018,4,601279
2019-06-30,1.28,2019,2,601279
2019-12-31,1.28,2019,4,601279
2020-03-31,False,2020,1,601279
2020-06-30,1.28,2020,2,601279
2020-09-30,False,2020,3,601279
2020-12-31,1.41,2020,4,601279
2021-03-31,1.38,2021,1,601279
2021-06-30,1.47,2021,2,601279
2021-09-30,1.49,2021,3,601279
2021-12-31,1.50,2021,4,601279
2022-03-31,1.50,2022,1,601279
2022-06-30,1.44,2022,2,601279
2022-09-30,1.37,2022,3,601279
2022-12-31,1.43,2022,4,601279
2023-03-31,1.53,2023,1,601279
2023-06-30,1.47,2023,2,601279
2023-09-30,1.53,2023,3,601279
2023-12-31,1.73,2023,4,601279
2024-03-31,1.76,2024,1,601279
2024-06-30,1.80,2024,2,601279
2024-09-30,1.82,2024,3,601279
2024-12-31,1.52,2024,4,601279
2025-03-31,1.58,2025,1,601279
2025-06-30,1.58,2025,2,601279
2025-09-30,1.64,2025,3,601279
2025-12-31,1.85,2025,4,601279
2026-03-31,1.96,2026,1,601279
