report_date,current_ratio_th,year,quarter,code
2014-12-31,0.84,2014,4,002940
2015-12-31,0.94,2015,4,002940
2016-12-31,1.04,2016,4,002940
2017-09-30,False,2017,3,002940
2017-12-31,1.12,2017,4,002940
2018-03-31,False,2018,1,002940
2018-06-30,1.33,2018,2,002940
2018-09-30,1.37,2018,3,002940
2018-12-31,2.22,2018,4,002940
2019-03-31,2.46,2019,1,002940
2019-06-30,2.51,2019,2,002940
2019-09-30,2.85,2019,3,002940
2019-12-31,2.75,2019,4,002940
2020-03-31,2.70,2020,1,002940
2020-06-30,2.67,2020,2,002940
2020-09-30,2.58,2020,3,002940
2020-12-31,2.56,2020,4,002940
2021-03-31,2.86,2021,1,002940
2021-06-30,2.45,2021,2,002940
2021-09-30,2.67,2021,3,002940
2021-12-31,2.31,2021,4,002940
2022-03-31,1.89,2022,1,002940
2022-06-30,1.58,2022,2,002940
2022-09-30,1.67,2022,3,002940
2022-12-31,1.84,2022,4,002940
2023-03-31,1.77,2023,1,002940
2023-06-30,2.18,2023,2,002940
2023-09-30,1.99,2023,3,002940
2023-12-31,2.13,2023,4,002940
2024-03-31,1.93,2024,1,002940
2024-06-30,2.01,2024,2,002940
2024-09-30,1.72,2024,3,002940
2024-12-31,1.78,2024,4,002940
2025-03-31,1.85,2025,1,002940
2025-06-30,1.77,2025,2,002940
2025-09-30,1.90,2025,3,002940
2025-12-31,1.83,2025,4,002940
2026-03-31,1.84,2026,1,002940
