report_date,current_ratio_th,year,quarter,code
1996-12-31,False,1996,4,600226
1997-12-31,0.69,1997,4,600226
1998-12-31,0.80,1998,4,600226
1999-06-30,False,1999,2,600226
1999-12-31,9.02,1999,4,600226
2000-06-30,6.11,2000,2,600226
2000-12-31,2.71,2000,4,600226
2001-06-30,2.08,2001,2,600226
2001-09-30,False,2001,3,600226
2001-12-31,2.08,2001,4,600226
2002-03-31,2.33,2002,1,600226
2002-06-30,2.17,2002,2,600226
2002-09-30,4.88,2002,3,600226
2002-12-31,3.20,2002,4,600226
2003-03-31,3.50,2003,1,600226
2003-06-30,5.14,2003,2,600226
2003-09-30,3.85,2003,3,600226
2003-12-31,2.35,2003,4,600226
2004-03-31,2.70,2004,1,600226
2004-06-30,1.70,2004,2,600226
2004-09-30,1.52,2004,3,600226
2004-12-31,1.49,2004,4,600226
2005-03-31,1.51,2005,1,600226
2005-06-30,1.30,2005,2,600226
2005-09-30,1.17,2005,3,600226
2005-12-31,1.00,2005,4,600226
2006-03-31,1.06,2006,1,600226
2006-06-30,1.01,2006,2,600226
2006-09-30,0.93,2006,3,600226
2006-12-31,0.91,2006,4,600226
2007-03-31,0.91,2007,1,600226
2007-06-30,0.89,2007,2,600226
2007-09-30,1.06,2007,3,600226
2007-12-31,1.06,2007,4,600226
2008-03-31,1.04,2008,1,600226
2008-06-30,1.11,2008,2,600226
2008-09-30,1.18,2008,3,600226
2008-12-31,1.19,2008,4,600226
2009-03-31,1.45,2009,1,600226
2009-06-30,1.48,2009,2,600226
2009-09-30,1.21,2009,3,600226
2009-12-31,1.22,2009,4,600226
2010-03-31,1.19,2010,1,600226
2010-06-30,1.18,2010,2,600226
2010-09-30,1.43,2010,3,600226
2010-12-31,1.49,2010,4,600226
2011-03-31,1.64,2011,1,600226
2011-06-30,1.60,2011,2,600226
2011-09-30,1.62,2011,3,600226
2011-12-31,1.24,2011,4,600226
2012-03-31,1.18,2012,1,600226
2012-06-30,1.20,2012,2,600226
2012-09-30,1.07,2012,3,600226
2012-12-31,1.04,2012,4,600226
2013-03-31,1.01,2013,1,600226
2013-06-30,1.58,2013,2,600226
2013-09-30,1.60,2013,3,600226
2013-12-31,1.60,2013,4,600226
2014-03-31,1.23,2014,1,600226
2014-06-30,1.54,2014,2,600226
2014-09-30,1.73,2014,3,600226
2014-12-31,1.74,2014,4,600226
2015-03-31,1.83,2015,1,600226
2015-06-30,1.90,2015,2,600226
2015-09-30,1.59,2015,3,600226
2015-12-31,1.80,2015,4,600226
2016-03-31,1.32,2016,1,600226
2016-06-30,1.15,2016,2,600226
2016-09-30,1.16,2016,3,600226
2016-12-31,1.11,2016,4,600226
2017-03-31,1.63,2017,1,600226
2017-06-30,2.59,2017,2,600226
2017-09-30,2.29,2017,3,600226
2017-12-31,1.94,2017,4,600226
2018-03-31,1.99,2018,1,600226
2018-06-30,2.21,2018,2,600226
2018-09-30,2.48,2018,3,600226
2018-12-31,2.96,2018,4,600226
2019-03-31,3.58,2019,1,600226
2019-06-30,2.77,2019,2,600226
2019-09-30,3.27,2019,3,600226
2019-12-31,3.16,2019,4,600226
2020-03-31,3.34,2020,1,600226
2020-06-30,3.55,2020,2,600226
2020-09-30,4.18,2020,3,600226
2020-12-31,2.53,2020,4,600226
2021-03-31,1.96,2021,1,600226
2021-06-30,2.34,2021,2,600226
2021-09-30,3.17,2021,3,600226
2021-12-31,3.29,2021,4,600226
2022-03-31,5.53,2022,1,600226
2022-06-30,5.69,2022,2,600226
2022-09-30,7.15,2022,3,600226
2022-12-31,5.18,2022,4,600226
2023-03-31,8.08,2023,1,600226
2023-06-30,5.75,2023,2,600226
2023-09-30,5.91,2023,3,600226
2023-12-31,2.99,2023,4,600226
2024-03-31,3.34,2024,1,600226
2024-06-30,2.58,2024,2,600226
2024-09-30,2.69,2024,3,600226
2024-12-31,2.50,2024,4,600226
2025-03-31,3.09,2025,1,600226
2025-06-30,2.17,2025,2,600226
2025-09-30,2.25,2025,3,600226
2025-12-31,1.53,2025,4,600226
2026-03-31,1.26,2026,1,600226
