report_date,current_ratio_th,year,quarter,code
2018-12-31,0.96,2018,4,301507
2019-12-31,1.29,2019,4,301507
2020-12-31,1.88,2020,4,301507
2021-06-30,3.03,2021,2,301507
2021-09-30,False,2021,3,301507
2021-12-31,2.74,2021,4,301507
2022-03-31,False,2022,1,301507
2022-06-30,False,2022,2,301507
2022-09-30,False,2022,3,301507
2022-12-31,1.88,2022,4,301507
2023-03-31,False,2023,1,301507
2023-06-30,2.29,2023,2,301507
2023-09-30,7.38,2023,3,301507
2023-12-31,7.08,2023,4,301507
2024-03-31,6.00,2024,1,301507
2024-06-30,6.73,2024,2,301507
2024-09-30,7.11,2024,3,301507
2024-12-31,6.09,2024,4,301507
2025-03-31,5.86,2025,1,301507
2025-06-30,4.97,2025,2,301507
2025-09-30,5.03,2025,3,301507
2025-12-31,4.62,2025,4,301507
2026-03-31,3.83,2026,1,301507
