report_date,current_ratio_th,year,quarter,code
1993-12-31,0.57,1993,4,600744
1994-12-31,0.49,1994,4,600744
1995-12-31,0.86,1995,4,600744
1996-06-30,0.56,1996,2,600744
1996-12-31,0.82,1996,4,600744
1997-06-30,1.01,1997,2,600744
1997-12-31,0.99,1997,4,600744
1998-06-30,0.81,1998,2,600744
1998-12-31,0.76,1998,4,600744
1999-06-30,0.79,1999,2,600744
1999-12-31,1.40,1999,4,600744
2000-06-30,1.43,2000,2,600744
2000-12-31,1.29,2000,4,600744
2001-06-30,1.28,2001,2,600744
2001-12-31,1.70,2001,4,600744
2002-03-31,2.42,2002,1,600744
2002-06-30,1.84,2002,2,600744
2002-09-30,2.17,2002,3,600744
2002-12-31,1.90,2002,4,600744
2003-03-31,2.02,2003,1,600744
2003-06-30,1.70,2003,2,600744
2003-09-30,1.75,2003,3,600744
2003-12-31,1.52,2003,4,600744
2004-03-31,1.39,2004,1,600744
2004-06-30,1.16,2004,2,600744
2004-09-30,1.25,2004,3,600744
2004-12-31,1.45,2004,4,600744
2005-03-31,1.41,2005,1,600744
2005-06-30,1.43,2005,2,600744
2005-09-30,1.33,2005,3,600744
2005-12-31,1.52,2005,4,600744
2006-03-31,1.41,2006,1,600744
2006-06-30,1.12,2006,2,600744
2006-09-30,1.12,2006,3,600744
2006-12-31,1.19,2006,4,600744
2007-03-31,1.13,2007,1,600744
2007-06-30,0.93,2007,2,600744
2007-09-30,0.89,2007,3,600744
2007-12-31,0.78,2007,4,600744
2008-03-31,0.93,2008,1,600744
2008-06-30,0.81,2008,2,600744
2008-09-30,0.81,2008,3,600744
2008-12-31,0.71,2008,4,600744
2009-03-31,0.94,2009,1,600744
2009-06-30,0.89,2009,2,600744
2009-09-30,0.98,2009,3,600744
2009-12-31,0.84,2009,4,600744
2010-03-31,0.85,2010,1,600744
2010-06-30,0.92,2010,2,600744
2010-09-30,0.82,2010,3,600744
2010-12-31,0.87,2010,4,600744
2011-03-31,0.89,2011,1,600744
2011-06-30,0.90,2011,2,600744
2011-09-30,0.94,2011,3,600744
2011-12-31,0.83,2011,4,600744
2012-03-31,0.87,2012,1,600744
2012-06-30,0.74,2012,2,600744
2012-09-30,0.75,2012,3,600744
2012-12-31,0.60,2012,4,600744
2013-03-31,0.60,2013,1,600744
2013-06-30,0.61,2013,2,600744
2013-09-30,0.65,2013,3,600744
2013-12-31,0.57,2013,4,600744
2014-03-31,0.56,2014,1,600744
2014-06-30,0.50,2014,2,600744
2014-09-30,0.59,2014,3,600744
2014-12-31,0.85,2014,4,600744
2015-03-31,0.88,2015,1,600744
2015-06-30,0.99,2015,2,600744
2015-09-30,1.30,2015,3,600744
2015-12-31,0.72,2015,4,600744
2016-03-31,0.70,2016,1,600744
2016-06-30,0.65,2016,2,600744
2016-09-30,0.77,2016,3,600744
2016-12-31,0.65,2016,4,600744
2017-03-31,0.75,2017,1,600744
2017-06-30,0.67,2017,2,600744
2017-09-30,0.73,2017,3,600744
2017-12-31,0.59,2017,4,600744
2018-03-31,0.61,2018,1,600744
2018-06-30,0.63,2018,2,600744
2018-09-30,0.66,2018,3,600744
2018-12-31,0.45,2018,4,600744
2019-03-31,0.56,2019,1,600744
2019-06-30,0.55,2019,2,600744
2019-09-30,0.58,2019,3,600744
2019-12-31,0.47,2019,4,600744
2020-03-31,0.53,2020,1,600744
2020-06-30,0.54,2020,2,600744
2020-09-30,0.61,2020,3,600744
2020-12-31,0.56,2020,4,600744
2021-03-31,0.56,2021,1,600744
2021-06-30,0.52,2021,2,600744
2021-09-30,0.47,2021,3,600744
2021-12-31,0.51,2021,4,600744
2022-03-31,0.48,2022,1,600744
2022-06-30,0.58,2022,2,600744
2022-09-30,0.65,2022,3,600744
2022-12-31,0.64,2022,4,600744
2023-03-31,0.63,2023,1,600744
2023-06-30,0.64,2023,2,600744
2023-09-30,0.59,2023,3,600744
2023-12-31,0.47,2023,4,600744
2024-03-31,0.55,2024,1,600744
2024-06-30,0.53,2024,2,600744
2024-09-30,0.52,2024,3,600744
2024-12-31,0.51,2024,4,600744
2025-03-31,0.56,2025,1,600744
2025-06-30,0.62,2025,2,600744
2025-09-30,0.48,2025,3,600744
2025-12-31,0.42,2025,4,600744
2026-03-31,0.47,2026,1,600744
