report_date,current_ratio_th,year,quarter,code
2014-12-31,0.95,2014,4,300782
2015-12-31,1.41,2015,4,300782
2016-12-31,3.25,2016,4,300782
2017-09-30,5.55,2017,3,300782
2017-12-31,6.54,2017,4,300782
2018-03-31,7.94,2018,1,300782
2018-06-30,False,2018,2,300782
2018-09-30,False,2018,3,300782
2018-12-31,7.60,2018,4,300782
2019-03-31,5.92,2019,1,300782
2019-06-30,9.96,2019,2,300782
2019-09-30,8.04,2019,3,300782
2019-12-31,8.54,2019,4,300782
2020-03-31,9.49,2020,1,300782
2020-06-30,9.38,2020,2,300782
2020-09-30,8.60,2020,3,300782
2020-12-31,6.57,2020,4,300782
2021-03-31,13.00,2021,1,300782
2021-06-30,11.55,2021,2,300782
2021-09-30,10.32,2021,3,300782
2021-12-31,6.62,2021,4,300782
2022-03-31,4.85,2022,1,300782
2022-06-30,4.30,2022,2,300782
2022-09-30,6.13,2022,3,300782
2022-12-31,4.98,2022,4,300782
2023-03-31,4.04,2023,1,300782
2023-06-30,3.90,2023,2,300782
2023-09-30,4.70,2023,3,300782
2023-12-31,3.71,2023,4,300782
2024-03-31,2.21,2024,1,300782
2024-06-30,1.58,2024,2,300782
2024-09-30,1.59,2024,3,300782
2024-12-31,1.69,2024,4,300782
2025-03-31,1.78,2025,1,300782
2025-06-30,1.75,2025,2,300782
2025-09-30,1.94,2025,3,300782
2025-12-31,2.01,2025,4,300782
2026-03-31,2.03,2026,1,300782
