report_date,current_ratio_th,year,quarter,code
2003-12-31,0.83,2003,4,601003
2004-12-31,1.02,2004,4,601003
2005-12-31,0.85,2005,4,601003
2006-03-31,False,2006,1,601003
2006-06-30,0.86,2006,2,601003
2006-12-31,1.07,2006,4,601003
2007-03-31,1.32,2007,1,601003
2007-06-30,1.16,2007,2,601003
2007-09-30,1.17,2007,3,601003
2007-12-31,1.12,2007,4,601003
2008-03-31,1.03,2008,1,601003
2008-06-30,0.95,2008,2,601003
2008-09-30,0.90,2008,3,601003
2008-12-31,0.78,2008,4,601003
2009-03-31,0.76,2009,1,601003
2009-06-30,0.75,2009,2,601003
2009-09-30,0.80,2009,3,601003
2009-12-31,0.79,2009,4,601003
2010-03-31,0.82,2010,1,601003
2010-06-30,0.83,2010,2,601003
2010-09-30,0.86,2010,3,601003
2010-12-31,0.89,2010,4,601003
2011-03-31,0.83,2011,1,601003
2011-06-30,0.98,2011,2,601003
2011-09-30,0.97,2011,3,601003
2011-12-31,1.08,2011,4,601003
2012-03-31,1.03,2012,1,601003
2012-06-30,1.03,2012,2,601003
2012-09-30,0.97,2012,3,601003
2012-12-31,0.86,2012,4,601003
2013-03-31,0.87,2013,1,601003
2013-06-30,0.83,2013,2,601003
2013-09-30,0.85,2013,3,601003
2013-12-31,0.84,2013,4,601003
2014-03-31,0.84,2014,1,601003
2014-06-30,0.85,2014,2,601003
2014-09-30,0.86,2014,3,601003
2014-12-31,0.87,2014,4,601003
2015-03-31,0.85,2015,1,601003
2015-06-30,0.84,2015,2,601003
2015-09-30,0.75,2015,3,601003
2015-12-31,0.75,2015,4,601003
2016-03-31,0.72,2016,1,601003
2016-06-30,0.64,2016,2,601003
2016-09-30,0.68,2016,3,601003
2016-12-31,0.71,2016,4,601003
2017-03-31,0.77,2017,1,601003
2017-06-30,0.74,2017,2,601003
2017-09-30,0.79,2017,3,601003
2017-12-31,0.83,2017,4,601003
2018-03-31,0.91,2018,1,601003
2018-06-30,0.94,2018,2,601003
2018-09-30,1.06,2018,3,601003
2018-12-31,1.21,2018,4,601003
2019-03-31,1.26,2019,1,601003
2019-06-30,1.19,2019,2,601003
2019-09-30,1.16,2019,3,601003
2019-12-31,1.01,2019,4,601003
2020-03-31,0.97,2020,1,601003
2020-06-30,0.89,2020,2,601003
2020-09-30,0.97,2020,3,601003
2020-12-31,1.01,2020,4,601003
2021-03-31,1.07,2021,1,601003
2021-06-30,1.04,2021,2,601003
2021-09-30,1.05,2021,3,601003
2021-12-31,0.96,2021,4,601003
2022-03-31,1.05,2022,1,601003
2022-06-30,0.93,2022,2,601003
2022-09-30,0.90,2022,3,601003
2022-12-31,0.86,2022,4,601003
2023-03-31,0.94,2023,1,601003
2023-06-30,0.87,2023,2,601003
2023-09-30,0.81,2023,3,601003
2023-12-31,0.77,2023,4,601003
2024-03-31,0.74,2024,1,601003
2024-06-30,0.67,2024,2,601003
2024-09-30,0.62,2024,3,601003
2024-12-31,0.58,2024,4,601003
2025-03-31,0.60,2025,1,601003
2025-06-30,0.58,2025,2,601003
2025-09-30,0.62,2025,3,601003
2025-12-31,0.58,2025,4,601003
2026-03-31,0.67,2026,1,601003
