report_date,current_ratio_th,year,quarter,code
2019-12-31,1.14,2019,4,688593
2020-12-31,1.29,2020,4,688593
2021-09-30,False,2021,3,688593
2021-12-31,4.76,2021,4,688593
2022-03-31,False,2022,1,688593
2022-06-30,4.18,2022,2,688593
2022-09-30,7.18,2022,3,688593
2022-12-31,6.61,2022,4,688593
2023-03-31,5.95,2023,1,688593
2023-06-30,10.48,2023,2,688593
2023-09-30,7.79,2023,3,688593
2023-12-31,7.50,2023,4,688593
2024-03-31,9.70,2024,1,688593
2024-06-30,6.19,2024,2,688593
2024-09-30,5.71,2024,3,688593
2024-12-31,7.17,2024,4,688593
2025-03-31,5.24,2025,1,688593
2025-06-30,5.00,2025,2,688593
2025-09-30,6.17,2025,3,688593
2025-12-31,4.89,2025,4,688593
2026-03-31,6.24,2026,1,688593
