report_date,current_ratio_th,year,quarter,code
2019-12-31,1.40,2019,4,001282
2020-12-31,1.26,2020,4,001282
2021-12-31,1.13,2021,4,001282
2022-03-31,False,2022,1,001282
2022-06-30,1.31,2022,2,001282
2022-09-30,False,2022,3,001282
2022-12-31,1.36,2022,4,001282
2023-03-31,1.40,2023,1,001282
2023-06-30,2.96,2023,2,001282
2023-09-30,2.81,2023,3,001282
2023-12-31,2.98,2023,4,001282
2024-03-31,2.63,2024,1,001282
2024-06-30,2.08,2024,2,001282
2024-09-30,1.97,2024,3,001282
2024-12-31,1.59,2024,4,001282
2025-03-31,1.37,2025,1,001282
2025-06-30,1.29,2025,2,001282
2025-09-30,1.21,2025,3,001282
2025-12-31,1.22,2025,4,001282
2026-03-31,1.23,2026,1,001282
