report_date,current_ratio_th,year,quarter,code
2013-12-31,2.44,2013,4,688595
2014-12-31,2.70,2014,4,688595
2015-06-30,False,2015,2,688595
2015-09-30,2.02,2015,3,688595
2015-12-31,2.27,2015,4,688595
2016-06-30,4.31,2016,2,688595
2016-12-31,3.45,2016,4,688595
2017-06-30,1.94,2017,2,688595
2017-12-31,3.66,2017,4,688595
2018-12-31,3.77,2018,4,688595
2019-06-30,False,2019,2,688595
2019-09-30,False,2019,3,688595
2019-12-31,4.22,2019,4,688595
2020-03-31,4.40,2020,1,688595
2020-06-30,3.44,2020,2,688595
2020-09-30,7.60,2020,3,688595
2020-12-31,6.50,2020,4,688595
2021-03-31,7.22,2021,1,688595
2021-06-30,8.48,2021,2,688595
2021-09-30,8.05,2021,3,688595
2021-12-31,7.26,2021,4,688595
2022-03-31,8.21,2022,1,688595
2022-06-30,3.70,2022,2,688595
2022-09-30,5.97,2022,3,688595
2022-12-31,5.41,2022,4,688595
2023-03-31,5.83,2023,1,688595
2023-06-30,11.38,2023,2,688595
2023-09-30,8.08,2023,3,688595
2023-12-31,6.55,2023,4,688595
2024-03-31,6.05,2024,1,688595
2024-06-30,4.50,2024,2,688595
2024-09-30,4.19,2024,3,688595
2024-12-31,2.75,2024,4,688595
2025-03-31,2.97,2025,1,688595
2025-06-30,2.89,2025,2,688595
2025-09-30,3.25,2025,3,688595
2025-12-31,2.90,2025,4,688595
2026-03-31,2.84,2026,1,688595
