report_date,current_ratio_th,year,quarter,code
1994-12-31,0.89,1994,4,001896
1995-12-31,0.46,1995,4,001896
1996-12-31,0.98,1996,4,001896
1997-12-31,5.63,1997,4,001896
1998-06-30,0.76,1998,2,001896
1998-12-31,1.44,1998,4,001896
1999-06-30,1.07,1999,2,001896
1999-12-31,0.72,1999,4,001896
2000-06-30,0.64,2000,2,001896
2000-12-31,0.81,2000,4,001896
2001-06-30,0.84,2001,2,001896
2001-12-31,0.86,2001,4,001896
2002-03-31,0.89,2002,1,001896
2002-06-30,1.08,2002,2,001896
2002-09-30,1.47,2002,3,001896
2002-12-31,1.23,2002,4,001896
2003-03-31,1.26,2003,1,001896
2003-06-30,1.31,2003,2,001896
2003-09-30,1.36,2003,3,001896
2003-12-31,1.66,2003,4,001896
2004-03-31,1.70,2004,1,001896
2004-06-30,2.09,2004,2,001896
2004-09-30,1.41,2004,3,001896
2004-12-31,1.38,2004,4,001896
2005-03-31,1.19,2005,1,001896
2005-06-30,1.12,2005,2,001896
2005-09-30,1.32,2005,3,001896
2005-12-31,0.81,2005,4,001896
2006-03-31,0.73,2006,1,001896
2006-06-30,0.56,2006,2,001896
2006-09-30,0.50,2006,3,001896
2006-12-31,0.48,2006,4,001896
2007-03-31,0.62,2007,1,001896
2007-06-30,0.61,2007,2,001896
2007-09-30,0.52,2007,3,001896
2007-12-31,0.51,2007,4,001896
2008-03-31,0.49,2008,1,001896
2008-06-30,0.49,2008,2,001896
2008-09-30,0.39,2008,3,001896
2008-12-31,0.41,2008,4,001896
2009-03-31,0.36,2009,1,001896
2009-06-30,0.23,2009,2,001896
2009-09-30,0.35,2009,3,001896
2009-12-31,0.39,2009,4,001896
2010-03-31,0.37,2010,1,001896
2010-06-30,0.53,2010,2,001896
2010-09-30,0.60,2010,3,001896
2010-12-31,0.68,2010,4,001896
2011-03-31,0.71,2011,1,001896
2011-06-30,0.66,2011,2,001896
2011-09-30,0.65,2011,3,001896
2011-12-31,0.72,2011,4,001896
2012-03-31,0.67,2012,1,001896
2012-06-30,0.54,2012,2,001896
2012-09-30,0.51,2012,3,001896
2012-12-31,0.62,2012,4,001896
2013-03-31,0.64,2013,1,001896
2013-06-30,0.64,2013,2,001896
2013-09-30,0.84,2013,3,001896
2013-12-31,0.73,2013,4,001896
2014-03-31,0.84,2014,1,001896
2014-06-30,0.68,2014,2,001896
2014-09-30,0.79,2014,3,001896
2014-12-31,0.86,2014,4,001896
2015-03-31,0.88,2015,1,001896
2015-06-30,0.64,2015,2,001896
2015-09-30,0.51,2015,3,001896
2015-12-31,0.67,2015,4,001896
2016-03-31,0.73,2016,1,001896
2016-06-30,0.76,2016,2,001896
2016-09-30,0.79,2016,3,001896
2016-12-31,0.73,2016,4,001896
2017-03-31,0.77,2017,1,001896
2017-06-30,0.67,2017,2,001896
2017-09-30,0.77,2017,3,001896
2017-12-31,0.75,2017,4,001896
2018-03-31,0.81,2018,1,001896
2018-06-30,0.74,2018,2,001896
2018-09-30,0.76,2018,3,001896
2018-12-31,0.60,2018,4,001896
2019-03-31,0.60,2019,1,001896
2019-06-30,0.61,2019,2,001896
2019-09-30,0.63,2019,3,001896
2019-12-31,0.47,2019,4,001896
2020-03-31,0.58,2020,1,001896
2020-06-30,0.60,2020,2,001896
2020-09-30,0.66,2020,3,001896
2020-12-31,0.68,2020,4,001896
2021-03-31,0.63,2021,1,001896
2021-06-30,0.72,2021,2,001896
2021-09-30,0.73,2021,3,001896
2021-12-31,0.66,2021,4,001896
2022-03-31,0.68,2022,1,001896
2022-06-30,0.71,2022,2,001896
2022-09-30,0.77,2022,3,001896
2022-12-31,0.68,2022,4,001896
2023-03-31,0.71,2023,1,001896
2023-06-30,0.59,2023,2,001896
2023-09-30,0.59,2023,3,001896
2023-12-31,0.50,2023,4,001896
2024-03-31,0.50,2024,1,001896
2024-06-30,0.53,2024,2,001896
2024-09-30,0.53,2024,3,001896
2024-12-31,0.44,2024,4,001896
2025-03-31,0.45,2025,1,001896
2025-06-30,0.42,2025,2,001896
2025-09-30,0.51,2025,3,001896
2025-12-31,0.47,2025,4,001896
2026-03-31,0.67,2026,1,001896
