report_date,current_ratio_th,year,quarter,code
2017-12-31,1.64,2017,4,688728
2018-12-31,1.97,2018,4,688728
2019-06-30,False,2019,2,688728
2019-09-30,False,2019,3,688728
2019-12-31,0.96,2019,4,688728
2020-03-31,1.60,2020,1,688728
2020-06-30,False,2020,2,688728
2020-09-30,1.67,2020,3,688728
2020-12-31,1.73,2020,4,688728
2021-03-31,1.68,2021,1,688728
2021-06-30,1.77,2021,2,688728
2021-09-30,2.08,2021,3,688728
2021-12-31,1.79,2021,4,688728
2022-03-31,1.51,2022,1,688728
2022-06-30,1.18,2022,2,688728
2022-09-30,1.08,2022,3,688728
2022-12-31,1.57,2022,4,688728
2023-03-31,1.49,2023,1,688728
2023-06-30,1.42,2023,2,688728
2023-09-30,1.42,2023,3,688728
2023-12-31,1.40,2023,4,688728
2024-03-31,1.34,2024,1,688728
2024-06-30,1.38,2024,2,688728
2024-09-30,1.32,2024,3,688728
2024-12-31,1.40,2024,4,688728
2025-03-31,1.35,2025,1,688728
2025-06-30,1.30,2025,2,688728
2025-09-30,1.23,2025,3,688728
2025-12-31,1.25,2025,4,688728
2026-03-31,1.37,2026,1,688728
