report_date,current_ratio_th,year,quarter,code
1996-12-31,2.23,1996,4,000919
1997-12-31,2.74,1997,4,000919
1998-12-31,2.73,1998,4,000919
1999-06-30,2.75,1999,2,000919
1999-12-31,6.31,1999,4,000919
2000-06-30,7.09,2000,2,000919
2000-12-31,5.42,2000,4,000919
2001-06-30,5.14,2001,2,000919
2001-12-31,2.87,2001,4,000919
2002-03-31,2.46,2002,1,000919
2002-06-30,2.59,2002,2,000919
2002-09-30,2.76,2002,3,000919
2002-12-31,3.30,2002,4,000919
2003-03-31,3.19,2003,1,000919
2003-06-30,3.31,2003,2,000919
2003-09-30,3.23,2003,3,000919
2003-12-31,3.94,2003,4,000919
2004-03-31,3.36,2004,1,000919
2004-06-30,3.30,2004,2,000919
2004-09-30,3.19,2004,3,000919
2004-12-31,3.70,2004,4,000919
2005-03-31,3.21,2005,1,000919
2005-06-30,3.44,2005,2,000919
2005-09-30,3.51,2005,3,000919
2005-12-31,4.45,2005,4,000919
2006-03-31,3.44,2006,1,000919
2006-06-30,3.74,2006,2,000919
2006-09-30,3.33,2006,3,000919
2006-12-31,4.17,2006,4,000919
2007-03-31,4.40,2007,1,000919
2007-06-30,3.92,2007,2,000919
2007-09-30,3.99,2007,3,000919
2007-12-31,4.36,2007,4,000919
2008-03-31,4.27,2008,1,000919
2008-06-30,4.67,2008,2,000919
2008-09-30,4.15,2008,3,000919
2008-12-31,4.94,2008,4,000919
2009-03-31,4.70,2009,1,000919
2009-06-30,4.92,2009,2,000919
2009-09-30,3.95,2009,3,000919
2009-12-31,4.42,2009,4,000919
2010-03-31,4.19,2010,1,000919
2010-06-30,4.19,2010,2,000919
2010-09-30,3.72,2010,3,000919
2010-12-31,3.74,2010,4,000919
2011-03-31,3.60,2011,1,000919
2011-06-30,3.71,2011,2,000919
2011-09-30,3.63,2011,3,000919
2011-12-31,3.51,2011,4,000919
2012-03-31,3.80,2012,1,000919
2012-06-30,4.00,2012,2,000919
2012-09-30,2.73,2012,3,000919
2012-12-31,2.87,2012,4,000919
2013-03-31,2.92,2013,1,000919
2013-06-30,2.88,2013,2,000919
2013-09-30,2.89,2013,3,000919
2013-12-31,3.03,2013,4,000919
2014-03-31,3.19,2014,1,000919
2014-06-30,2.98,2014,2,000919
2014-09-30,3.07,2014,3,000919
2014-12-31,2.63,2014,4,000919
2015-03-31,2.92,2015,1,000919
2015-06-30,2.77,2015,2,000919
2015-09-30,2.65,2015,3,000919
2015-12-31,2.69,2015,4,000919
2016-03-31,2.88,2016,1,000919
2016-06-30,2.50,2016,2,000919
2016-09-30,2.89,2016,3,000919
2016-12-31,3.12,2016,4,000919
2017-03-31,3.11,2017,1,000919
2017-06-30,2.90,2017,2,000919
2017-09-30,3.11,2017,3,000919
2017-12-31,3.04,2017,4,000919
2018-03-31,3.09,2018,1,000919
2018-06-30,2.96,2018,2,000919
2018-09-30,3.22,2018,3,000919
2018-12-31,3.70,2018,4,000919
2019-03-31,4.21,2019,1,000919
2019-06-30,3.16,2019,2,000919
2019-09-30,3.39,2019,3,000919
2019-12-31,3.32,2019,4,000919
2020-03-31,3.54,2020,1,000919
2020-06-30,3.08,2020,2,000919
2020-09-30,3.27,2020,3,000919
2020-12-31,2.56,2020,4,000919
2021-03-31,2.69,2021,1,000919
2021-06-30,2.43,2021,2,000919
2021-09-30,2.50,2021,3,000919
2021-12-31,2.67,2021,4,000919
2022-03-31,2.90,2022,1,000919
2022-06-30,2.81,2022,2,000919
2022-09-30,2.80,2022,3,000919
2022-12-31,3.04,2022,4,000919
2023-03-31,3.27,2023,1,000919
2023-06-30,3.36,2023,2,000919
2023-09-30,2.85,2023,3,000919
2023-12-31,2.76,2023,4,000919
2024-03-31,3.73,2024,1,000919
2024-06-30,3.61,2024,2,000919
2024-09-30,3.51,2024,3,000919
2024-12-31,3.52,2024,4,000919
2025-03-31,3.78,2025,1,000919
2025-06-30,3.58,2025,2,000919
2025-09-30,3.69,2025,3,000919
2025-12-31,3.89,2025,4,000919
2026-03-31,3.93,2026,1,000919
