report_date,current_ratio_th,year,quarter,code
2002-12-31,0.78,2002,4,600025
2003-12-31,0.17,2003,4,600025
2004-12-31,0.14,2004,4,600025
2005-12-31,0.10,2005,4,600025
2006-03-31,False,2006,1,600025
2006-09-30,False,2006,3,600025
2006-12-31,0.06,2006,4,600025
2007-03-31,0.07,2007,1,600025
2007-09-30,0.14,2007,3,600025
2007-12-31,0.07,2007,4,600025
2008-03-31,0.20,2008,1,600025
2008-09-30,False,2008,3,600025
2008-12-31,0.18,2008,4,600025
2009-03-31,False,2009,1,600025
2009-06-30,False,2009,2,600025
2009-09-30,0.22,2009,3,600025
2009-12-31,0.09,2009,4,600025
2010-03-31,0.14,2010,1,600025
2010-06-30,0.16,2010,2,600025
2010-09-30,0.22,2010,3,600025
2010-12-31,0.10,2010,4,600025
2011-03-31,0.20,2011,1,600025
2011-06-30,0.17,2011,2,600025
2011-09-30,0.12,2011,3,600025
2011-12-31,0.08,2011,4,600025
2012-03-31,0.14,2012,1,600025
2012-06-30,0.24,2012,2,600025
2012-09-30,0.22,2012,3,600025
2012-12-31,0.13,2012,4,600025
2013-03-31,0.25,2013,1,600025
2013-06-30,0.25,2013,2,600025
2013-09-30,0.29,2013,3,600025
2013-12-31,0.09,2013,4,600025
2014-03-31,0.12,2014,1,600025
2014-06-30,0.16,2014,2,600025
2014-09-30,0.15,2014,3,600025
2014-12-31,0.11,2014,4,600025
2015-03-31,0.13,2015,1,600025
2015-06-30,0.12,2015,2,600025
2015-09-30,0.11,2015,3,600025
2015-12-31,0.08,2015,4,600025
2016-03-31,0.10,2016,1,600025
2016-06-30,0.08,2016,2,600025
2016-09-30,0.09,2016,3,600025
2016-12-31,0.06,2016,4,600025
2017-03-31,0.12,2017,1,600025
2017-06-30,0.11,2017,2,600025
2017-09-30,0.13,2017,3,600025
2017-12-31,0.23,2017,4,600025
2018-03-31,0.16,2018,1,600025
2018-06-30,0.13,2018,2,600025
2018-09-30,0.16,2018,3,600025
2018-12-31,0.20,2018,4,600025
2019-03-31,0.22,2019,1,600025
2019-06-30,0.22,2019,2,600025
2019-09-30,0.26,2019,3,600025
2019-12-31,0.27,2019,4,600025
2020-03-31,0.23,2020,1,600025
2020-06-30,0.22,2020,2,600025
2020-09-30,0.38,2020,3,600025
2020-12-31,0.28,2020,4,600025
2021-03-31,0.28,2021,1,600025
2021-06-30,0.29,2021,2,600025
2021-09-30,0.33,2021,3,600025
2021-12-31,0.16,2021,4,600025
2022-03-31,0.24,2022,1,600025
2022-06-30,0.25,2022,2,600025
2022-09-30,0.27,2022,3,600025
2022-12-31,0.17,2022,4,600025
2023-03-31,0.19,2023,1,600025
2023-06-30,0.21,2023,2,600025
2023-09-30,0.17,2023,3,600025
2023-12-31,0.15,2023,4,600025
2024-03-31,0.18,2024,1,600025
2024-06-30,0.22,2024,2,600025
2024-09-30,0.23,2024,3,600025
2024-12-31,0.14,2024,4,600025
2025-03-31,0.17,2025,1,600025
2025-06-30,0.20,2025,2,600025
2025-09-30,0.31,2025,3,600025
2025-12-31,0.18,2025,4,600025
2026-03-31,0.23,2026,1,600025
