report_date,current_ratio_th,year,quarter,code
2016-12-31,0.78,2016,4,605162
2017-12-31,1.15,2017,4,605162
2018-12-31,1.67,2018,4,605162
2019-12-31,1.86,2019,4,605162
2020-03-31,False,2020,1,605162
2020-06-30,False,2020,2,605162
2020-09-30,False,2020,3,605162
2020-12-31,1.60,2020,4,605162
2021-03-31,1.59,2021,1,605162
2021-06-30,1.79,2021,2,605162
2021-09-30,2.95,2021,3,605162
2021-12-31,2.61,2021,4,605162
2022-03-31,3.34,2022,1,605162
2022-06-30,2.85,2022,2,605162
2022-09-30,2.84,2022,3,605162
2022-12-31,2.66,2022,4,605162
2023-03-31,5.27,2023,1,605162
2023-06-30,8.16,2023,2,605162
2023-09-30,7.92,2023,3,605162
2023-12-31,6.13,2023,4,605162
2024-03-31,9.41,2024,1,605162
2024-06-30,4.77,2024,2,605162
2024-09-30,4.61,2024,3,605162
2024-12-31,4.44,2024,4,605162
2025-03-31,6.87,2025,1,605162
2025-06-30,6.84,2025,2,605162
2025-09-30,8.37,2025,3,605162
2025-12-31,6.75,2025,4,605162
2026-03-31,7.28,2026,1,605162
