report_date,current_ratio_th,year,quarter,code
1990-12-31,1.95,1990,4,000543
1991-12-31,1.84,1991,4,000543
1992-12-31,1.28,1992,4,000543
1993-03-31,1.20,1993,1,000543
1993-12-31,9.96,1993,4,000543
1994-06-30,4.53,1994,2,000543
1994-12-31,8.80,1994,4,000543
1995-06-30,2.31,1995,2,000543
1995-12-31,1.27,1995,4,000543
1996-06-30,2.78,1996,2,000543
1996-12-31,2.76,1996,4,000543
1997-06-30,3.03,1997,2,000543
1997-12-31,6.12,1997,4,000543
1998-06-30,2.95,1998,2,000543
1998-12-31,4.26,1998,4,000543
1999-06-30,3.25,1999,2,000543
1999-12-31,2.45,1999,4,000543
2000-06-30,2.54,2000,2,000543
2000-12-31,2.13,2000,4,000543
2001-06-30,2.63,2001,2,000543
2001-12-31,2.51,2001,4,000543
2002-03-31,2.57,2002,1,000543
2002-06-30,2.79,2002,2,000543
2002-09-30,4.20,2002,3,000543
2002-12-31,2.07,2002,4,000543
2003-03-31,1.59,2003,1,000543
2003-06-30,2.34,2003,2,000543
2003-09-30,2.93,2003,3,000543
2003-12-31,3.01,2003,4,000543
2004-03-31,3.47,2004,1,000543
2004-06-30,2.33,2004,2,000543
2004-09-30,2.92,2004,3,000543
2004-12-31,2.78,2004,4,000543
2005-03-31,3.07,2005,1,000543
2005-06-30,2.26,2005,2,000543
2005-09-30,2.50,2005,3,000543
2005-12-31,2.39,2005,4,000543
2006-03-31,1.68,2006,1,000543
2006-06-30,0.92,2006,2,000543
2006-09-30,0.74,2006,3,000543
2006-12-31,0.78,2006,4,000543
2007-03-31,0.87,2007,1,000543
2007-06-30,0.94,2007,2,000543
2007-09-30,1.18,2007,3,000543
2007-12-31,0.81,2007,4,000543
2008-03-31,0.94,2008,1,000543
2008-06-30,0.77,2008,2,000543
2008-09-30,0.83,2008,3,000543
2008-12-31,0.72,2008,4,000543
2009-03-31,0.83,2009,1,000543
2009-06-30,0.81,2009,2,000543
2009-09-30,0.61,2009,3,000543
2009-12-31,0.64,2009,4,000543
2010-03-31,0.62,2010,1,000543
2010-06-30,0.65,2010,2,000543
2010-09-30,0.48,2010,3,000543
2010-12-31,0.24,2010,4,000543
2011-03-31,0.31,2011,1,000543
2011-06-30,0.30,2011,2,000543
2011-09-30,0.49,2011,3,000543
2011-12-31,0.42,2011,4,000543
2012-03-31,0.47,2012,1,000543
2012-06-30,0.59,2012,2,000543
2012-09-30,0.59,2012,3,000543
2012-12-31,0.39,2012,4,000543
2013-03-31,0.91,2013,1,000543
2013-06-30,0.69,2013,2,000543
2013-09-30,0.73,2013,3,000543
2013-12-31,0.72,2013,4,000543
2014-03-31,0.83,2014,1,000543
2014-06-30,0.70,2014,2,000543
2014-09-30,0.75,2014,3,000543
2014-12-31,0.69,2014,4,000543
2015-03-31,0.82,2015,1,000543
2015-06-30,0.66,2015,2,000543
2015-09-30,0.67,2015,3,000543
2015-12-31,0.41,2015,4,000543
2016-03-31,0.47,2016,1,000543
2016-06-30,0.46,2016,2,000543
2016-09-30,0.43,2016,3,000543
2016-12-31,0.46,2016,4,000543
2017-03-31,0.44,2017,1,000543
2017-06-30,0.44,2017,2,000543
2017-09-30,0.47,2017,3,000543
2017-12-31,0.40,2017,4,000543
2018-03-31,0.49,2018,1,000543
2018-06-30,0.49,2018,2,000543
2018-09-30,0.56,2018,3,000543
2018-12-31,0.55,2018,4,000543
2019-03-31,0.57,2019,1,000543
2019-06-30,0.35,2019,2,000543
2019-09-30,0.48,2019,3,000543
2019-12-31,0.47,2019,4,000543
2020-03-31,0.54,2020,1,000543
2020-06-30,0.57,2020,2,000543
2020-09-30,0.51,2020,3,000543
2020-12-31,0.50,2020,4,000543
2021-03-31,0.48,2021,1,000543
2021-06-30,0.48,2021,2,000543
2021-09-30,0.52,2021,3,000543
2021-12-31,0.51,2021,4,000543
2022-03-31,0.63,2022,1,000543
2022-06-30,0.71,2022,2,000543
2022-09-30,0.64,2022,3,000543
2022-12-31,0.61,2022,4,000543
2023-03-31,0.78,2023,1,000543
2023-06-30,0.75,2023,2,000543
2023-09-30,0.76,2023,3,000543
2023-12-31,0.54,2023,4,000543
2024-03-31,0.59,2024,1,000543
2024-06-30,0.63,2024,2,000543
2024-09-30,0.67,2024,3,000543
2024-12-31,0.62,2024,4,000543
2025-03-31,0.67,2025,1,000543
2025-06-30,0.61,2025,2,000543
2025-09-30,0.62,2025,3,000543
2025-12-31,0.64,2025,4,000543
2026-03-31,0.79,2026,1,000543
