report_date,current_ratio_th,year,quarter,code
2001-12-31,1.00,2001,4,600483
2002-12-31,0.96,2002,4,600483
2003-06-30,False,2003,2,600483
2003-09-30,False,2003,3,600483
2003-12-31,1.09,2003,4,600483
2004-03-31,False,2004,1,600483
2004-06-30,2.04,2004,2,600483
2004-09-30,2.06,2004,3,600483
2004-12-31,2.22,2004,4,600483
2005-03-31,2.25,2005,1,600483
2005-06-30,2.07,2005,2,600483
2005-09-30,1.97,2005,3,600483
2005-12-31,2.20,2005,4,600483
2006-03-31,1.93,2006,1,600483
2006-06-30,1.67,2006,2,600483
2006-09-30,1.63,2006,3,600483
2006-12-31,1.65,2006,4,600483
2007-03-31,1.50,2007,1,600483
2007-06-30,1.38,2007,2,600483
2007-09-30,1.23,2007,3,600483
2007-12-31,1.24,2007,4,600483
2008-03-31,1.20,2008,1,600483
2008-06-30,1.19,2008,2,600483
2008-09-30,1.23,2008,3,600483
2008-12-31,1.31,2008,4,600483
2009-03-31,1.34,2009,1,600483
2009-06-30,1.40,2009,2,600483
2009-09-30,1.46,2009,3,600483
2009-12-31,1.50,2009,4,600483
2010-03-31,1.48,2010,1,600483
2010-06-30,1.38,2010,2,600483
2010-09-30,1.30,2010,3,600483
2010-12-31,1.50,2010,4,600483
2011-03-31,1.52,2011,1,600483
2011-06-30,1.49,2011,2,600483
2011-09-30,1.38,2011,3,600483
2011-12-31,1.68,2011,4,600483
2012-03-31,1.86,2012,1,600483
2012-06-30,1.72,2012,2,600483
2012-09-30,1.62,2012,3,600483
2012-12-31,1.80,2012,4,600483
2013-03-31,1.88,2013,1,600483
2013-06-30,1.87,2013,2,600483
2013-09-30,1.82,2013,3,600483
2013-12-31,2.01,2013,4,600483
2014-03-31,2.41,2014,1,600483
2014-06-30,2.40,2014,2,600483
2014-09-30,1.53,2014,3,600483
2014-12-31,2.07,2014,4,600483
2015-03-31,2.04,2015,1,600483
2015-06-30,1.75,2015,2,600483
2015-09-30,1.68,2015,3,600483
2015-12-31,1.57,2015,4,600483
2016-03-31,3.75,2016,1,600483
2016-06-30,3.48,2016,2,600483
2016-09-30,3.09,2016,3,600483
2016-12-31,3.36,2016,4,600483
2017-03-31,3.05,2017,1,600483
2017-06-30,2.19,2017,2,600483
2017-09-30,1.97,2017,3,600483
2017-12-31,1.70,2017,4,600483
2018-03-31,1.49,2018,1,600483
2018-06-30,1.48,2018,2,600483
2018-09-30,1.51,2018,3,600483
2018-12-31,2.27,2018,4,600483
2019-03-31,2.23,2019,1,600483
2019-06-30,1.96,2019,2,600483
2019-09-30,2.37,2019,3,600483
2019-12-31,2.20,2019,4,600483
2020-03-31,2.48,2020,1,600483
2020-06-30,2.20,2020,2,600483
2020-09-30,1.83,2020,3,600483
2020-12-31,0.96,2020,4,600483
2021-03-31,1.15,2021,1,600483
2021-06-30,1.19,2021,2,600483
2021-09-30,1.06,2021,3,600483
2021-12-31,1.16,2021,4,600483
2022-03-31,1.13,2022,1,600483
2022-06-30,0.84,2022,2,600483
2022-09-30,0.93,2022,3,600483
2022-12-31,1.14,2022,4,600483
2023-03-31,1.45,2023,1,600483
2023-06-30,1.52,2023,2,600483
2023-09-30,1.66,2023,3,600483
2023-12-31,1.55,2023,4,600483
2024-03-31,1.70,2024,1,600483
2024-06-30,1.68,2024,2,600483
2024-09-30,2.09,2024,3,600483
2024-12-31,2.55,2024,4,600483
2025-03-31,2.38,2025,1,600483
2025-06-30,2.13,2025,2,600483
2025-09-30,2.54,2025,3,600483
2025-12-31,3.12,2025,4,600483
2026-03-31,3.25,2026,1,600483
