report_date,current_ratio_th,year,quarter,code
2013-12-31,0.68,2013,4,300723
2014-12-31,1.26,2014,4,300723
2015-12-31,2.14,2015,4,300723
2016-09-30,False,2016,3,300723
2016-12-31,3.30,2016,4,300723
2017-03-31,False,2017,1,300723
2017-06-30,4.14,2017,2,300723
2017-09-30,4.33,2017,3,300723
2017-12-31,10.97,2017,4,300723
2018-03-31,5.14,2018,1,300723
2018-06-30,4.15,2018,2,300723
2018-09-30,4.42,2018,3,300723
2018-12-31,2.88,2018,4,300723
2019-03-31,7.11,2019,1,300723
2019-06-30,6.07,2019,2,300723
2019-09-30,4.00,2019,3,300723
2019-12-31,3.07,2019,4,300723
2020-03-31,2.37,2020,1,300723
2020-06-30,2.31,2020,2,300723
2020-09-30,2.28,2020,3,300723
2020-12-31,2.17,2020,4,300723
2021-03-31,3.38,2021,1,300723
2021-06-30,2.19,2021,2,300723
2021-09-30,1.73,2021,3,300723
2021-12-31,1.30,2021,4,300723
2022-03-31,1.40,2022,1,300723
2022-06-30,1.26,2022,2,300723
2022-09-30,1.32,2022,3,300723
2022-12-31,1.17,2022,4,300723
2023-03-31,1.24,2023,1,300723
2023-06-30,1.25,2023,2,300723
2023-09-30,1.16,2023,3,300723
2023-12-31,0.91,2023,4,300723
2024-03-31,1.05,2024,1,300723
2024-06-30,0.92,2024,2,300723
2024-09-30,1.05,2024,3,300723
2024-12-31,0.73,2024,4,300723
2025-03-31,1.13,2025,1,300723
2025-06-30,1.33,2025,2,300723
2025-09-30,1.49,2025,3,300723
2025-12-31,0.97,2025,4,300723
2026-03-31,1.45,2026,1,300723
