report_date,current_ratio_th,year,quarter,code
2012-12-31,1.10,2012,4,688138
2013-12-31,1.56,2013,4,688138
2014-12-31,1.45,2014,4,688138
2015-06-30,1.96,2015,2,688138
2015-12-31,2.11,2015,4,688138
2016-12-31,3.30,2016,4,688138
2017-12-31,2.81,2017,4,688138
2018-09-30,False,2018,3,688138
2018-12-31,2.44,2018,4,688138
2019-03-31,False,2019,1,688138
2019-06-30,1.46,2019,2,688138
2019-09-30,1.59,2019,3,688138
2019-12-31,3.14,2019,4,688138
2020-03-31,2.64,2020,1,688138
2020-06-30,3.00,2020,2,688138
2020-09-30,3.09,2020,3,688138
2020-12-31,2.69,2020,4,688138
2021-03-31,2.52,2021,1,688138
2021-06-30,2.66,2021,2,688138
2021-09-30,2.39,2021,3,688138
2021-12-31,2.40,2021,4,688138
2022-03-31,2.87,2022,1,688138
2022-06-30,2.55,2022,2,688138
2022-09-30,2.43,2022,3,688138
2022-12-31,2.12,2022,4,688138
2023-03-31,2.60,2023,1,688138
2023-06-30,2.08,2023,2,688138
2023-09-30,2.16,2023,3,688138
2023-12-31,1.69,2023,4,688138
2024-03-31,1.71,2024,1,688138
2024-06-30,1.34,2024,2,688138
2024-09-30,1.32,2024,3,688138
2024-12-31,1.29,2024,4,688138
2025-03-31,1.49,2025,1,688138
2025-06-30,2.77,2025,2,688138
2025-09-30,2.13,2025,3,688138
2025-12-31,1.74,2025,4,688138
2026-03-31,1.58,2026,1,688138
