report_date,current_ratio_th,year,quarter,code
2006-12-31,1.14,2006,4,002370
2007-12-31,0.95,2007,4,002370
2008-12-31,1.23,2008,4,002370
2009-03-31,False,2009,1,002370
2009-06-30,1.08,2009,2,002370
2009-09-30,False,2009,3,002370
2009-12-31,1.18,2009,4,002370
2010-03-31,3.74,2010,1,002370
2010-06-30,4.31,2010,2,002370
2010-09-30,4.71,2010,3,002370
2010-12-31,4.21,2010,4,002370
2011-03-31,4.38,2011,1,002370
2011-06-30,5.24,2011,2,002370
2011-09-30,6.67,2011,3,002370
2011-12-31,4.70,2011,4,002370
2012-03-31,5.68,2012,1,002370
2012-06-30,4.42,2012,2,002370
2012-09-30,3.96,2012,3,002370
2012-12-31,4.43,2012,4,002370
2013-03-31,6.03,2013,1,002370
2013-06-30,6.50,2013,2,002370
2013-09-30,6.93,2013,3,002370
2013-12-31,5.37,2013,4,002370
2014-03-31,8.07,2014,1,002370
2014-06-30,7.78,2014,2,002370
2014-09-30,7.79,2014,3,002370
2014-12-31,4.93,2014,4,002370
2015-03-31,4.07,2015,1,002370
2015-06-30,3.91,2015,2,002370
2015-09-30,4.15,2015,3,002370
2015-12-31,1.13,2015,4,002370
2016-03-31,1.21,2016,1,002370
2016-06-30,1.23,2016,2,002370
2016-09-30,2.87,2016,3,002370
2016-12-31,4.58,2016,4,002370
2017-03-31,4.39,2017,1,002370
2017-06-30,4.59,2017,2,002370
2017-09-30,5.06,2017,3,002370
2017-12-31,2.94,2017,4,002370
2018-03-31,6.09,2018,1,002370
2018-06-30,4.99,2018,2,002370
2018-09-30,5.23,2018,3,002370
2018-12-31,2.19,2018,4,002370
2019-03-31,3.78,2019,1,002370
2019-06-30,8.30,2019,2,002370
2019-09-30,8.59,2019,3,002370
2019-12-31,8.55,2019,4,002370
2020-03-31,8.42,2020,1,002370
2020-06-30,9.35,2020,2,002370
2020-09-30,7.12,2020,3,002370
2020-12-31,4.37,2020,4,002370
2021-03-31,4.30,2021,1,002370
2021-06-30,4.51,2021,2,002370
2021-09-30,4.34,2021,3,002370
2021-12-31,4.65,2021,4,002370
2022-03-31,4.99,2022,1,002370
2022-06-30,7.84,2022,2,002370
2022-09-30,5.20,2022,3,002370
2022-12-31,4.52,2022,4,002370
2023-03-31,5.04,2023,1,002370
2023-06-30,6.13,2023,2,002370
2023-09-30,6.45,2023,3,002370
2023-12-31,5.90,2023,4,002370
2024-03-31,8.84,2024,1,002370
2024-06-30,1.24,2024,2,002370
2024-09-30,1.32,2024,3,002370
2024-12-31,2.29,2024,4,002370
2025-03-31,2.33,2025,1,002370
2025-06-30,8.39,2025,2,002370
2025-09-30,10.27,2025,3,002370
2025-12-31,5.90,2025,4,002370
2026-03-31,7.91,2026,1,002370
