report_date,current_ratio_th,year,quarter,code
2018-12-31,19.51,2018,4,688261
2019-12-31,20.04,2019,4,688261
2020-09-30,False,2020,3,688261
2020-12-31,24.07,2020,4,688261
2021-03-31,False,2021,1,688261
2021-06-30,13.87,2021,2,688261
2021-09-30,11.30,2021,3,688261
2021-12-31,10.30,2021,4,688261
2022-03-31,33.37,2022,1,688261
2022-06-30,41.92,2022,2,688261
2022-09-30,35.77,2022,3,688261
2022-12-31,35.79,2022,4,688261
2023-03-31,51.87,2023,1,688261
2023-06-30,64.86,2023,2,688261
2023-09-30,20.69,2023,3,688261
2023-12-31,19.67,2023,4,688261
2024-03-31,24.69,2024,1,688261
2024-06-30,16.83,2024,2,688261
2024-09-30,21.20,2024,3,688261
2024-12-31,15.31,2024,4,688261
2025-03-31,14.57,2025,1,688261
2025-06-30,14.76,2025,2,688261
2025-09-30,13.38,2025,3,688261
2025-12-31,15.95,2025,4,688261
2026-03-31,19.63,2026,1,688261
