report_date,current_ratio_th,year,quarter,code
2008-12-31,0.96,2008,4,300233
2009-12-31,0.98,2009,4,300233
2010-03-31,False,2010,1,300233
2010-06-30,False,2010,2,300233
2010-09-30,False,2010,3,300233
2010-12-31,0.92,2010,4,300233
2011-03-31,0.92,2011,1,300233
2011-06-30,1.95,2011,2,300233
2011-09-30,2.13,2011,3,300233
2011-12-31,2.18,2011,4,300233
2012-03-31,2.17,2012,1,300233
2012-06-30,2.11,2012,2,300233
2012-09-30,2.11,2012,3,300233
2012-12-31,1.93,2012,4,300233
2013-03-31,1.96,2013,1,300233
2013-06-30,1.74,2013,2,300233
2013-09-30,1.72,2013,3,300233
2013-12-31,1.57,2013,4,300233
2014-03-31,1.58,2014,1,300233
2014-06-30,1.68,2014,2,300233
2014-09-30,1.58,2014,3,300233
2014-12-31,1.54,2014,4,300233
2015-03-31,1.62,2015,1,300233
2015-06-30,1.65,2015,2,300233
2015-09-30,1.72,2015,3,300233
2015-12-31,1.56,2015,4,300233
2016-03-31,1.63,2016,1,300233
2016-06-30,1.78,2016,2,300233
2016-09-30,1.71,2016,3,300233
2016-12-31,1.65,2016,4,300233
2017-03-31,1.92,2017,1,300233
2017-06-30,1.88,2017,2,300233
2017-09-30,2.12,2017,3,300233
2017-12-31,2.05,2017,4,300233
2018-03-31,2.06,2018,1,300233
2018-06-30,2.01,2018,2,300233
2018-09-30,2.11,2018,3,300233
2018-12-31,2.03,2018,4,300233
2019-03-31,2.24,2019,1,300233
2019-06-30,2.17,2019,2,300233
2019-09-30,2.15,2019,3,300233
2019-12-31,1.86,2019,4,300233
2020-03-31,1.97,2020,1,300233
2020-06-30,1.98,2020,2,300233
2020-09-30,2.30,2020,3,300233
2020-12-31,1.93,2020,4,300233
2021-03-31,2.01,2021,1,300233
2021-06-30,1.80,2021,2,300233
2021-09-30,1.76,2021,3,300233
2021-12-31,1.51,2021,4,300233
2022-03-31,1.56,2022,1,300233
2022-06-30,1.44,2022,2,300233
2022-09-30,1.37,2022,3,300233
2022-12-31,1.36,2022,4,300233
2023-03-31,1.44,2023,1,300233
2023-06-30,1.42,2023,2,300233
2023-09-30,1.50,2023,3,300233
2023-12-31,1.48,2023,4,300233
2024-03-31,1.57,2024,1,300233
2024-06-30,1.61,2024,2,300233
2024-09-30,1.65,2024,3,300233
2024-12-31,1.83,2024,4,300233
2025-03-31,1.95,2025,1,300233
2025-06-30,1.83,2025,2,300233
2025-09-30,1.75,2025,3,300233
2025-12-31,1.71,2025,4,300233
2026-03-31,1.73,2026,1,300233
