report_date,current_ratio_th,year,quarter,code
2014-12-31,1.93,2014,4,300765
2015-12-31,3.25,2015,4,300765
2016-12-31,1.09,2016,4,300765
2017-06-30,1.39,2017,2,300765
2017-12-31,1.70,2017,4,300765
2018-03-31,False,2018,1,300765
2018-06-30,1.89,2018,2,300765
2018-09-30,False,2018,3,300765
2018-12-31,1.89,2018,4,300765
2019-03-31,5.37,2019,1,300765
2019-06-30,5.70,2019,2,300765
2019-09-30,6.99,2019,3,300765
2019-12-31,4.83,2019,4,300765
2020-03-31,5.06,2020,1,300765
2020-06-30,6.22,2020,2,300765
2020-09-30,7.07,2020,3,300765
2020-12-31,8.17,2020,4,300765
2021-03-31,8.48,2021,1,300765
2021-06-30,9.82,2021,2,300765
2021-09-30,10.76,2021,3,300765
2021-12-31,10.03,2021,4,300765
2022-03-31,9.93,2022,1,300765
2022-06-30,9.77,2022,2,300765
2022-09-30,9.21,2022,3,300765
2022-12-31,5.47,2022,4,300765
2023-03-31,7.46,2023,1,300765
2023-06-30,8.05,2023,2,300765
2023-09-30,9.39,2023,3,300765
2023-12-31,8.26,2023,4,300765
2024-03-31,3.91,2024,1,300765
2024-06-30,2.78,2024,2,300765
2024-09-30,2.69,2024,3,300765
2024-12-31,1.95,2024,4,300765
2025-03-31,1.77,2025,1,300765
2025-06-30,1.65,2025,2,300765
2025-09-30,1.54,2025,3,300765
2025-12-31,1.05,2025,4,300765
2026-03-31,1.00,2026,1,300765
