report_date,current_ratio_th,year,quarter,code
2007-12-31,2.27,2007,4,603786
2008-12-31,2.33,2008,4,603786
2009-12-31,3.36,2009,4,603786
2010-09-30,1.52,2010,3,603786
2010-12-31,1.56,2010,4,603786
2011-03-31,1.76,2011,1,603786
2011-06-30,1.76,2011,2,603786
2011-09-30,1.59,2011,3,603786
2011-12-31,1.03,2011,4,603786
2012-03-31,1.03,2012,1,603786
2012-06-30,0.81,2012,2,603786
2012-09-30,1.05,2012,3,603786
2012-12-31,0.97,2012,4,603786
2013-03-31,1.05,2013,1,603786
2013-06-30,1.23,2013,2,603786
2013-09-30,1.23,2013,3,603786
2014-12-31,2.12,2014,4,603786
2015-12-31,2.40,2015,4,603786
2016-12-31,1.19,2016,4,603786
2017-06-30,1.78,2017,2,603786
2017-12-31,1.95,2017,4,603786
2018-09-30,False,2018,3,603786
2018-12-31,2.49,2018,4,603786
2019-03-31,False,2019,1,603786
2019-06-30,2.32,2019,2,603786
2019-09-30,2.73,2019,3,603786
2019-12-31,5.51,2019,4,603786
2020-03-31,7.20,2020,1,603786
2020-06-30,9.07,2020,2,603786
2020-09-30,6.71,2020,3,603786
2020-12-31,4.87,2020,4,603786
2021-03-31,5.90,2021,1,603786
2021-06-30,5.46,2021,2,603786
2021-09-30,5.55,2021,3,603786
2021-12-31,5.96,2021,4,603786
2022-03-31,6.05,2022,1,603786
2022-06-30,5.09,2022,2,603786
2022-09-30,5.14,2022,3,603786
2022-12-31,4.85,2022,4,603786
2023-03-31,4.36,2023,1,603786
2023-06-30,4.29,2023,2,603786
2023-09-30,3.37,2023,3,603786
2023-12-31,3.42,2023,4,603786
2024-03-31,3.31,2024,1,603786
2024-06-30,3.08,2024,2,603786
2024-09-30,3.35,2024,3,603786
2024-12-31,3.37,2024,4,603786
2025-03-31,3.67,2025,1,603786
2025-06-30,3.57,2025,2,603786
2025-09-30,2.61,2025,3,603786
2025-12-31,2.53,2025,4,603786
2026-03-31,2.48,2026,1,603786
