report_date,current_ratio_th,year,quarter,code
2012-12-31,1.19,2012,4,002872
2013-12-31,1.34,2013,4,002872
2014-12-31,1.31,2014,4,002872
2015-12-31,1.20,2015,4,002872
2016-03-31,False,2016,1,002872
2016-06-30,False,2016,2,002872
2016-09-30,False,2016,3,002872
2016-12-31,1.11,2016,4,002872
2017-03-31,1.05,2017,1,002872
2017-06-30,1.78,2017,2,002872
2017-09-30,1.58,2017,3,002872
2017-12-31,1.49,2017,4,002872
2018-03-31,1.34,2018,1,002872
2018-06-30,1.36,2018,2,002872
2018-09-30,1.39,2018,3,002872
2018-12-31,1.52,2018,4,002872
2019-03-31,1.44,2019,1,002872
2019-06-30,1.45,2019,2,002872
2019-09-30,1.41,2019,3,002872
2019-12-31,1.36,2019,4,002872
2020-03-31,1.40,2020,1,002872
2020-06-30,1.29,2020,2,002872
2020-09-30,1.25,2020,3,002872
2020-12-31,1.44,2020,4,002872
2021-03-31,1.56,2021,1,002872
2021-06-30,2.20,2021,2,002872
2021-09-30,2.26,2021,3,002872
2021-12-31,1.95,2021,4,002872
2022-03-31,1.70,2022,1,002872
2022-06-30,1.93,2022,2,002872
2022-09-30,1.87,2022,3,002872
2022-12-31,1.47,2022,4,002872
2023-03-31,1.78,2023,1,002872
2023-06-30,1.69,2023,2,002872
2023-09-30,1.72,2023,3,002872
2023-12-31,1.52,2023,4,002872
2024-03-31,1.70,2024,1,002872
2024-06-30,1.60,2024,2,002872
2024-09-30,1.67,2024,3,002872
2024-12-31,1.95,2024,4,002872
2025-03-31,2.04,2025,1,002872
2025-06-30,2.10,2025,2,002872
2025-09-30,2.01,2025,3,002872
2025-12-31,1.64,2025,4,002872
2026-03-31,1.29,2026,1,002872
