report_date,current_ratio_th,year,quarter,code
2012-12-31,1.17,2012,4,603991
2013-12-31,0.92,2013,4,603991
2014-12-31,1.70,2014,4,603991
2015-12-31,1.97,2015,4,603991
2016-03-31,False,2016,1,603991
2016-06-30,1.90,2016,2,603991
2016-09-30,False,2016,3,603991
2016-12-31,1.86,2016,4,603991
2017-03-31,2.60,2017,1,603991
2017-06-30,2.87,2017,2,603991
2017-09-30,2.85,2017,3,603991
2017-12-31,2.38,2017,4,603991
2018-03-31,2.31,2018,1,603991
2018-06-30,1.85,2018,2,603991
2018-09-30,1.79,2018,3,603991
2018-12-31,1.72,2018,4,603991
2019-03-31,1.59,2019,1,603991
2019-06-30,1.56,2019,2,603991
2019-09-30,1.60,2019,3,603991
2019-12-31,1.58,2019,4,603991
2020-03-31,1.49,2020,1,603991
2020-06-30,1.50,2020,2,603991
2020-09-30,1.63,2020,3,603991
2020-12-31,1.62,2020,4,603991
2021-03-31,1.71,2021,1,603991
2021-06-30,2.54,2021,2,603991
2021-09-30,3.16,2021,3,603991
2021-12-31,2.63,2021,4,603991
2022-03-31,2.95,2022,1,603991
2022-06-30,3.07,2022,2,603991
2022-09-30,2.87,2022,3,603991
2022-12-31,2.54,2022,4,603991
2023-03-31,0.88,2023,1,603991
2023-06-30,0.95,2023,2,603991
2023-09-30,1.14,2023,3,603991
2023-12-31,1.96,2023,4,603991
2024-03-31,2.52,2024,1,603991
2024-06-30,2.49,2024,2,603991
2024-09-30,2.06,2024,3,603991
2024-12-31,2.08,2024,4,603991
2025-03-31,2.03,2025,1,603991
2025-06-30,2.07,2025,2,603991
2025-09-30,1.73,2025,3,603991
2025-12-31,2.68,2025,4,603991
2026-03-31,2.20,2026,1,603991
