report_date,current_ratio_th,year,quarter,code
1994-12-31,2.92,1994,4,000766
1995-12-31,1.82,1995,4,000766
1996-12-31,1.53,1996,4,000766
1997-06-30,3.19,1997,2,000766
1997-12-31,3.57,1997,4,000766
1998-06-30,3.64,1998,2,000766
1998-12-31,3.21,1998,4,000766
1999-06-30,2.77,1999,2,000766
1999-12-31,3.84,1999,4,000766
2000-06-30,1.95,2000,2,000766
2000-12-31,1.37,2000,4,000766
2001-03-31,1.36,2001,1,000766
2001-06-30,1.60,2001,2,000766
2001-12-31,1.26,2001,4,000766
2002-03-31,1.27,2002,1,000766
2002-06-30,1.27,2002,2,000766
2002-09-30,1.27,2002,3,000766
2002-12-31,0.86,2002,4,000766
2003-03-31,0.86,2003,1,000766
2003-06-30,0.91,2003,2,000766
2003-09-30,0.89,2003,3,000766
2003-12-31,0.69,2003,4,000766
2004-03-31,0.67,2004,1,000766
2004-06-30,0.68,2004,2,000766
2004-09-30,0.61,2004,3,000766
2004-12-31,0.50,2004,4,000766
2005-03-31,0.51,2005,1,000766
2005-06-30,0.50,2005,2,000766
2005-09-30,0.50,2005,3,000766
2005-12-31,3.07,2005,4,000766
2006-03-31,3.46,2006,1,000766
2006-06-30,3.31,2006,2,000766
2006-09-30,0.92,2006,3,000766
2006-12-31,1.77,2006,4,000766
2007-03-31,0.92,2007,1,000766
2007-06-30,0.96,2007,2,000766
2007-09-30,0.99,2007,3,000766
2007-12-31,1.91,2007,4,000766
2008-03-31,1.92,2008,1,000766
2008-06-30,1.95,2008,2,000766
2008-09-30,1.97,2008,3,000766
2008-12-31,2.07,2008,4,000766
2009-03-31,1.85,2009,1,000766
2009-06-30,1.88,2009,2,000766
2009-09-30,1.94,2009,3,000766
2009-12-31,1.93,2009,4,000766
2010-03-31,2.01,2010,1,000766
2010-06-30,2.09,2010,2,000766
2010-09-30,2.04,2010,3,000766
2010-12-31,1.80,2010,4,000766
2011-03-31,1.86,2011,1,000766
2011-06-30,1.83,2011,2,000766
2011-09-30,1.86,2011,3,000766
2011-12-31,1.96,2011,4,000766
2012-03-31,2.00,2012,1,000766
2012-06-30,2.00,2012,2,000766
2012-09-30,1.95,2012,3,000766
2012-12-31,1.97,2012,4,000766
2013-03-31,1.88,2013,1,000766
2013-06-30,1.84,2013,2,000766
2013-09-30,1.36,2013,3,000766
2013-12-31,1.10,2013,4,000766
2014-03-31,1.21,2014,1,000766
2014-06-30,1.13,2014,2,000766
2014-09-30,1.37,2014,3,000766
2014-12-31,1.19,2014,4,000766
2015-03-31,2.66,2015,1,000766
2015-06-30,1.81,2015,2,000766
2015-09-30,1.80,2015,3,000766
2015-12-31,0.44,2015,4,000766
2016-03-31,3.69,2016,1,000766
2016-06-30,4.55,2016,2,000766
2016-09-30,2.60,2016,3,000766
2016-12-31,2.30,2016,4,000766
2017-03-31,2.42,2017,1,000766
2017-06-30,2.22,2017,2,000766
2017-09-30,2.03,2017,3,000766
2017-12-31,1.96,2017,4,000766
2018-03-31,1.96,2018,1,000766
2018-06-30,2.28,2018,2,000766
2018-09-30,2.28,2018,3,000766
2018-12-31,2.21,2018,4,000766
2019-03-31,2.60,2019,1,000766
2019-06-30,2.47,2019,2,000766
2019-09-30,2.55,2019,3,000766
2019-12-31,1.86,2019,4,000766
2020-03-31,2.90,2020,1,000766
2020-06-30,2.78,2020,2,000766
2020-09-30,2.97,2020,3,000766
2020-12-31,2.00,2020,4,000766
2021-03-31,1.92,2021,1,000766
2021-06-30,2.09,2021,2,000766
2021-09-30,1.46,2021,3,000766
2021-12-31,0.57,2021,4,000766
2022-03-31,0.52,2022,1,000766
2022-06-30,0.53,2022,2,000766
2022-09-30,1.99,2022,3,000766
2022-12-31,1.84,2022,4,000766
2023-03-31,2.20,2023,1,000766
2023-06-30,2.14,2023,2,000766
2023-09-30,2.05,2023,3,000766
2023-12-31,1.94,2023,4,000766
2024-03-31,1.89,2024,1,000766
2024-06-30,1.88,2024,2,000766
2024-09-30,1.92,2024,3,000766
2024-12-31,0.56,2024,4,000766
2025-03-31,0.58,2025,1,000766
2025-06-30,0.58,2025,2,000766
2025-09-30,2.25,2025,3,000766
2025-12-31,2.33,2025,4,000766
2026-03-31,1.90,2026,1,000766
