report_date,current_ratio_th,year,quarter,code
2006-12-31,0.91,2006,4,300031
2007-12-31,1.23,2007,4,300031
2008-09-30,False,2008,3,300031
2008-12-31,2.57,2008,4,300031
2009-03-31,False,2009,1,300031
2009-06-30,2.49,2009,2,300031
2009-09-30,2.45,2009,3,300031
2009-12-31,7.86,2009,4,300031
2010-03-31,12.05,2010,1,300031
2010-06-30,14.01,2010,2,300031
2010-09-30,12.90,2010,3,300031
2010-12-31,10.04,2010,4,300031
2011-03-31,12.06,2011,1,300031
2011-06-30,8.96,2011,2,300031
2011-09-30,7.64,2011,3,300031
2011-12-31,5.16,2011,4,300031
2012-03-31,5.10,2012,1,300031
2012-06-30,4.94,2012,2,300031
2012-09-30,4.93,2012,3,300031
2012-12-31,4.21,2012,4,300031
2013-03-31,3.73,2013,1,300031
2013-06-30,3.89,2013,2,300031
2013-09-30,4.21,2013,3,300031
2013-12-31,3.31,2013,4,300031
2014-03-31,4.57,2014,1,300031
2014-06-30,4.14,2014,2,300031
2014-09-30,4.75,2014,3,300031
2014-12-31,4.10,2014,4,300031
2015-03-31,4.94,2015,1,300031
2015-06-30,5.62,2015,2,300031
2015-09-30,5.45,2015,3,300031
2015-12-31,4.98,2015,4,300031
2016-03-31,1.55,2016,1,300031
2016-06-30,3.51,2016,2,300031
2016-09-30,3.59,2016,3,300031
2016-12-31,3.78,2016,4,300031
2017-03-31,1.80,2017,1,300031
2017-06-30,1.83,2017,2,300031
2017-09-30,1.40,2017,3,300031
2017-12-31,2.04,2017,4,300031
2018-03-31,2.17,2018,1,300031
2018-06-30,2.58,2018,2,300031
2018-09-30,1.99,2018,3,300031
2018-12-31,2.23,2018,4,300031
2019-03-31,2.25,2019,1,300031
2019-06-30,1.48,2019,2,300031
2019-09-30,1.53,2019,3,300031
2019-12-31,1.70,2019,4,300031
2020-03-31,1.70,2020,1,300031
2020-06-30,1.71,2020,2,300031
2020-09-30,1.98,2020,3,300031
2020-12-31,1.59,2020,4,300031
2021-03-31,1.76,2021,1,300031
2021-06-30,1.64,2021,2,300031
2021-09-30,1.65,2021,3,300031
2021-12-31,1.50,2021,4,300031
2022-03-31,1.45,2022,1,300031
2022-06-30,1.41,2022,2,300031
2022-09-30,1.63,2022,3,300031
2022-12-31,1.48,2022,4,300031
2023-03-31,1.56,2023,1,300031
2023-06-30,1.56,2023,2,300031
2023-09-30,1.52,2023,3,300031
2023-12-31,1.52,2023,4,300031
2024-03-31,1.61,2024,1,300031
2024-06-30,1.78,2024,2,300031
2024-09-30,1.78,2024,3,300031
2024-12-31,1.52,2024,4,300031
2025-03-31,1.51,2025,1,300031
2025-06-30,1.56,2025,2,300031
2025-09-30,1.60,2025,3,300031
2025-12-31,1.52,2025,4,300031
2026-03-31,1.55,2026,1,300031
