report_date,current_ratio_th,year,quarter,code
1990-12-31,1.36,1990,4,600841
1991-12-31,0.14,1991,4,600841
1992-12-31,1.26,1992,4,600841
1993-12-31,3.16,1993,4,600841
1994-06-30,3.15,1994,2,600841
1994-12-31,2.22,1994,4,600841
1995-06-30,1.82,1995,2,600841
1995-12-31,1.73,1995,4,600841
1996-06-30,1.87,1996,2,600841
1996-12-31,2.56,1996,4,600841
1997-06-30,1.78,1997,2,600841
1997-12-31,1.42,1997,4,600841
1998-06-30,1.39,1998,2,600841
1998-12-31,2.11,1998,4,600841
1999-06-30,2.28,1999,2,600841
1999-12-31,2.08,1999,4,600841
2000-06-30,2.14,2000,2,600841
2000-12-31,1.82,2000,4,600841
2001-06-30,1.85,2001,2,600841
2001-12-31,2.30,2001,4,600841
2002-03-31,2.19,2002,1,600841
2002-06-30,2.03,2002,2,600841
2002-09-30,2.28,2002,3,600841
2002-12-31,2.22,2002,4,600841
2003-03-31,2.16,2003,1,600841
2003-06-30,1.97,2003,2,600841
2003-09-30,1.97,2003,3,600841
2003-12-31,2.17,2003,4,600841
2004-03-31,1.85,2004,1,600841
2004-06-30,1.79,2004,2,600841
2004-09-30,1.65,2004,3,600841
2004-12-31,2.06,2004,4,600841
2005-03-31,1.78,2005,1,600841
2005-06-30,1.69,2005,2,600841
2005-09-30,1.73,2005,3,600841
2005-12-31,1.54,2005,4,600841
2006-03-31,1.46,2006,1,600841
2006-06-30,1.47,2006,2,600841
2006-09-30,1.48,2006,3,600841
2006-12-31,2.04,2006,4,600841
2007-03-31,1.89,2007,1,600841
2007-06-30,1.83,2007,2,600841
2007-09-30,1.92,2007,3,600841
2007-12-31,1.66,2007,4,600841
2008-03-31,1.58,2008,1,600841
2008-06-30,1.81,2008,2,600841
2008-09-30,1.82,2008,3,600841
2008-12-31,2.29,2008,4,600841
2009-03-31,2.13,2009,1,600841
2009-06-30,2.05,2009,2,600841
2009-09-30,1.89,2009,3,600841
2009-12-31,2.06,2009,4,600841
2010-03-31,1.88,2010,1,600841
2010-06-30,1.78,2010,2,600841
2010-09-30,1.81,2010,3,600841
2010-12-31,1.76,2010,4,600841
2011-03-31,1.72,2011,1,600841
2011-06-30,1.66,2011,2,600841
2011-09-30,1.70,2011,3,600841
2011-12-31,1.85,2011,4,600841
2012-03-31,2.19,2012,1,600841
2012-06-30,2.26,2012,2,600841
2012-09-30,2.18,2012,3,600841
2012-12-31,2.16,2012,4,600841
2013-03-31,1.97,2013,1,600841
2013-06-30,1.78,2013,2,600841
2013-09-30,1.75,2013,3,600841
2013-12-31,1.80,2013,4,600841
2014-03-31,1.78,2014,1,600841
2014-06-30,1.77,2014,2,600841
2014-09-30,1.81,2014,3,600841
2014-12-31,1.95,2014,4,600841
2015-03-31,2.03,2015,1,600841
2015-06-30,1.96,2015,2,600841
2015-09-30,2.06,2015,3,600841
2015-12-31,2.04,2015,4,600841
2016-03-31,2.03,2016,1,600841
2016-06-30,1.97,2016,2,600841
2016-09-30,1.94,2016,3,600841
2016-12-31,1.92,2016,4,600841
2017-03-31,1.86,2017,1,600841
2017-06-30,1.78,2017,2,600841
2017-09-30,1.72,2017,3,600841
2017-12-31,1.66,2017,4,600841
2018-03-31,1.63,2018,1,600841
2018-06-30,1.57,2018,2,600841
2018-09-30,1.56,2018,3,600841
2018-12-31,1.60,2018,4,600841
2019-03-31,1.59,2019,1,600841
2019-06-30,1.62,2019,2,600841
2019-09-30,1.58,2019,3,600841
2019-12-31,1.55,2019,4,600841
2020-03-31,1.56,2020,1,600841
2020-06-30,1.46,2020,2,600841
2020-09-30,1.42,2020,3,600841
2020-12-31,1.42,2020,4,600841
2021-03-31,1.40,2021,1,600841
2021-06-30,1.38,2021,2,600841
2021-09-30,1.17,2021,3,600841
2021-12-31,1.27,2021,4,600841
2022-03-31,1.28,2022,1,600841
2022-06-30,1.24,2022,2,600841
2022-09-30,1.35,2022,3,600841
2022-12-31,1.38,2022,4,600841
2023-03-31,1.42,2023,1,600841
2023-06-30,1.47,2023,2,600841
2023-09-30,1.32,2023,3,600841
2023-12-31,1.18,2023,4,600841
2024-03-31,1.10,2024,1,600841
2024-06-30,1.06,2024,2,600841
2024-09-30,0.99,2024,3,600841
2024-12-31,0.92,2024,4,600841
2025-03-31,0.89,2025,1,600841
2025-06-30,0.88,2025,2,600841
2025-09-30,0.88,2025,3,600841
2025-12-31,1.65,2025,4,600841
2026-03-31,1.58,2026,1,600841
