report_date,current_ratio_th,year,quarter,code
2018-12-31,1.45,2018,4,301499
2019-12-31,1.04,2019,4,301499
2020-12-31,1.01,2020,4,301499
2021-06-30,1.14,2021,2,301499
2021-12-31,1.18,2021,4,301499
2022-03-31,False,2022,1,301499
2022-06-30,False,2022,2,301499
2022-09-30,False,2022,3,301499
2022-12-31,1.26,2022,4,301499
2023-03-31,1.34,2023,1,301499
2023-06-30,1.36,2023,2,301499
2023-09-30,3.55,2023,3,301499
2023-12-31,4.70,2023,4,301499
2024-03-31,5.99,2024,1,301499
2024-06-30,4.55,2024,2,301499
2024-09-30,5.03,2024,3,301499
2024-12-31,3.80,2024,4,301499
2025-03-31,3.94,2025,1,301499
2025-06-30,4.89,2025,2,301499
2025-09-30,4.33,2025,3,301499
2025-12-31,3.18,2025,4,301499
2026-03-31,3.18,2026,1,301499
