report_date,current_ratio_th,year,quarter,code
2014-12-31,1.91,2014,4,603068
2015-12-31,3.57,2015,4,603068
2016-12-31,1.50,2016,4,603068
2017-03-31,1.61,2017,1,603068
2017-12-31,4.56,2017,4,603068
2018-03-31,False,2018,1,603068
2018-06-30,False,2018,2,603068
2018-09-30,False,2018,3,603068
2018-12-31,4.93,2018,4,603068
2019-03-31,5.17,2019,1,603068
2019-06-30,6.09,2019,2,603068
2019-09-30,3.70,2019,3,603068
2019-12-31,4.58,2019,4,603068
2020-03-31,8.60,2020,1,603068
2020-06-30,11.18,2020,2,603068
2020-09-30,11.18,2020,3,603068
2020-12-31,10.97,2020,4,603068
2021-03-31,11.40,2021,1,603068
2021-06-30,11.48,2021,2,603068
2021-09-30,7.10,2021,3,603068
2021-12-31,6.90,2021,4,603068
2022-03-31,5.50,2022,1,603068
2022-06-30,5.26,2022,2,603068
2022-09-30,7.12,2022,3,603068
2022-12-31,7.80,2022,4,603068
2023-03-31,8.94,2023,1,603068
2023-06-30,7.24,2023,2,603068
2023-09-30,6.19,2023,3,603068
2023-12-31,7.83,2023,4,603068
2024-03-31,6.38,2024,1,603068
2024-06-30,4.04,2024,2,603068
2024-09-30,3.95,2024,3,603068
2024-12-31,6.48,2024,4,603068
2025-03-31,11.07,2025,1,603068
2025-06-30,5.78,2025,2,603068
2025-09-30,5.34,2025,3,603068
2025-12-31,6.28,2025,4,603068
2026-03-31,5.03,2026,1,603068
