report_date,current_ratio_th,year,quarter,code
2011-12-31,0.78,2011,4,601966
2012-12-31,0.73,2012,4,601966
2013-12-31,0.73,2013,4,601966
2014-06-30,0.72,2014,2,601966
2014-12-31,0.63,2014,4,601966
2015-03-31,False,2015,1,601966
2015-06-30,False,2015,2,601966
2015-09-30,False,2015,3,601966
2015-12-31,0.53,2015,4,601966
2016-03-31,False,2016,1,601966
2016-06-30,0.88,2016,2,601966
2016-09-30,0.87,2016,3,601966
2016-12-31,0.87,2016,4,601966
2017-03-31,0.91,2017,1,601966
2017-06-30,0.87,2017,2,601966
2017-09-30,0.89,2017,3,601966
2017-12-31,0.88,2017,4,601966
2018-03-31,1.08,2018,1,601966
2018-06-30,1.03,2018,2,601966
2018-09-30,1.04,2018,3,601966
2018-12-31,1.14,2018,4,601966
2019-03-31,1.12,2019,1,601966
2019-06-30,1.06,2019,2,601966
2019-09-30,1.01,2019,3,601966
2019-12-31,0.99,2019,4,601966
2020-03-31,1.08,2020,1,601966
2020-06-30,0.92,2020,2,601966
2020-09-30,0.94,2020,3,601966
2020-12-31,1.07,2020,4,601966
2021-03-31,0.98,2021,1,601966
2021-06-30,0.87,2021,2,601966
2021-09-30,0.79,2021,3,601966
2021-12-31,0.72,2021,4,601966
2022-03-31,0.84,2022,1,601966
2022-06-30,0.78,2022,2,601966
2022-09-30,0.80,2022,3,601966
2022-12-31,0.77,2022,4,601966
2023-03-31,0.76,2023,1,601966
2023-06-30,0.75,2023,2,601966
2023-09-30,0.77,2023,3,601966
2023-12-31,0.74,2023,4,601966
2024-03-31,0.81,2024,1,601966
2024-06-30,0.82,2024,2,601966
2024-09-30,0.84,2024,3,601966
2024-12-31,0.80,2024,4,601966
2025-03-31,0.78,2025,1,601966
2025-06-30,0.78,2025,2,601966
2025-09-30,0.83,2025,3,601966
2025-12-31,0.89,2025,4,601966
2026-03-31,1.00,2026,1,601966
