report_date,current_ratio_th,year,quarter,code
2012-12-31,3.98,2012,4,300604
2013-12-31,2.87,2013,4,300604
2014-12-31,2.67,2014,4,300604
2015-06-30,7.19,2015,2,300604
2015-12-31,6.77,2015,4,300604
2016-03-31,False,2016,1,300604
2016-06-30,False,2016,2,300604
2016-09-30,False,2016,3,300604
2016-12-31,5.08,2016,4,300604
2017-03-31,4.97,2017,1,300604
2017-06-30,7.02,2017,2,300604
2017-09-30,6.35,2017,3,300604
2017-12-31,4.07,2017,4,300604
2018-03-31,3.67,2018,1,300604
2018-06-30,3.15,2018,2,300604
2018-09-30,2.92,2018,3,300604
2018-12-31,2.30,2018,4,300604
2019-03-31,2.56,2019,1,300604
2019-06-30,2.22,2019,2,300604
2019-09-30,2.35,2019,3,300604
2019-12-31,2.65,2019,4,300604
2020-03-31,2.87,2020,1,300604
2020-06-30,2.69,2020,2,300604
2020-09-30,2.39,2020,3,300604
2020-12-31,2.30,2020,4,300604
2021-03-31,2.20,2021,1,300604
2021-06-30,2.31,2021,2,300604
2021-09-30,2.56,2021,3,300604
2021-12-31,2.75,2021,4,300604
2022-03-31,2.62,2022,1,300604
2022-06-30,2.21,2022,2,300604
2022-09-30,2.07,2022,3,300604
2022-12-31,2.12,2022,4,300604
2023-03-31,2.24,2023,1,300604
2023-06-30,2.37,2023,2,300604
2023-09-30,2.30,2023,3,300604
2023-12-31,2.12,2023,4,300604
2024-03-31,2.31,2024,1,300604
2024-06-30,1.93,2024,2,300604
2024-09-30,2.00,2024,3,300604
2024-12-31,1.80,2024,4,300604
2025-03-31,1.89,2025,1,300604
2025-06-30,1.85,2025,2,300604
2025-09-30,1.95,2025,3,300604
2025-12-31,1.90,2025,4,300604
2026-03-31,2.07,2026,1,300604
