report_date,current_ratio_th,year,quarter,code
2004-12-31,2.59,2004,4,002218
2005-12-31,2.77,2005,4,002218
2006-12-31,4.05,2006,4,002218
2007-03-31,False,2007,1,002218
2007-06-30,3.58,2007,2,002218
2007-09-30,False,2007,3,002218
2007-12-31,6.30,2007,4,002218
2008-03-31,13.96,2008,1,002218
2008-06-30,14.25,2008,2,002218
2008-09-30,9.91,2008,3,002218
2008-12-31,6.19,2008,4,002218
2009-03-31,5.72,2009,1,002218
2009-06-30,2.66,2009,2,002218
2009-09-30,3.32,2009,3,002218
2009-12-31,2.42,2009,4,002218
2010-03-31,2.30,2010,1,002218
2010-06-30,1.86,2010,2,002218
2010-09-30,1.84,2010,3,002218
2010-12-31,1.39,2010,4,002218
2011-03-31,2.61,2011,1,002218
2011-06-30,2.97,2011,2,002218
2011-09-30,2.08,2011,3,002218
2011-12-31,1.79,2011,4,002218
2012-03-31,1.43,2012,1,002218
2012-06-30,1.36,2012,2,002218
2012-09-30,1.29,2012,3,002218
2012-12-31,1.31,2012,4,002218
2013-03-31,1.20,2013,1,002218
2013-06-30,1.30,2013,2,002218
2013-09-30,1.27,2013,3,002218
2013-12-31,1.26,2013,4,002218
2014-03-31,1.08,2014,1,002218
2014-06-30,1.17,2014,2,002218
2014-09-30,1.14,2014,3,002218
2014-12-31,0.86,2014,4,002218
2015-03-31,1.90,2015,1,002218
2015-06-30,1.64,2015,2,002218
2015-09-30,1.63,2015,3,002218
2015-12-31,1.41,2015,4,002218
2016-03-31,1.36,2016,1,002218
2016-06-30,1.68,2016,2,002218
2016-09-30,1.73,2016,3,002218
2016-12-31,1.89,2016,4,002218
2017-03-31,1.91,2017,1,002218
2017-06-30,1.23,2017,2,002218
2017-09-30,1.17,2017,3,002218
2017-12-31,0.95,2017,4,002218
2018-03-31,0.94,2018,1,002218
2018-06-30,1.01,2018,2,002218
2018-09-30,0.87,2018,3,002218
2018-12-31,0.88,2018,4,002218
2019-03-31,0.89,2019,1,002218
2019-06-30,0.88,2019,2,002218
2019-09-30,0.93,2019,3,002218
2019-12-31,0.95,2019,4,002218
2020-03-31,0.99,2020,1,002218
2020-06-30,0.91,2020,2,002218
2020-09-30,0.91,2020,3,002218
2020-12-31,1.04,2020,4,002218
2021-03-31,1.11,2021,1,002218
2021-06-30,1.33,2021,2,002218
2021-09-30,1.93,2021,3,002218
2021-12-31,1.80,2021,4,002218
2022-03-31,1.68,2022,1,002218
2022-06-30,1.89,2022,2,002218
2022-09-30,2.02,2022,3,002218
2022-12-31,2.19,2022,4,002218
2023-03-31,2.25,2023,1,002218
2023-06-30,2.74,2023,2,002218
2023-09-30,3.11,2023,3,002218
2023-12-31,2.72,2023,4,002218
2024-03-31,3.10,2024,1,002218
2024-06-30,3.19,2024,2,002218
2024-09-30,3.68,2024,3,002218
2024-12-31,3.77,2024,4,002218
2025-03-31,4.72,2025,1,002218
2025-06-30,4.83,2025,2,002218
2025-09-30,4.57,2025,3,002218
2025-12-31,2.15,2025,4,002218
2026-03-31,2.37,2026,1,002218
