report_date,current_ratio_th,year,quarter,code
2005-12-31,1.46,2005,4,002239
2006-12-31,1.40,2006,4,002239
2007-03-31,False,2007,1,002239
2007-06-30,False,2007,2,002239
2007-09-30,False,2007,3,002239
2007-12-31,1.78,2007,4,002239
2008-03-31,2.04,2008,1,002239
2008-06-30,11.97,2008,2,002239
2008-09-30,9.05,2008,3,002239
2008-12-31,4.70,2008,4,002239
2009-03-31,6.46,2009,1,002239
2009-06-30,6.58,2009,2,002239
2009-09-30,11.84,2009,3,002239
2009-12-31,9.70,2009,4,002239
2010-03-31,8.89,2010,1,002239
2010-06-30,7.30,2010,2,002239
2010-09-30,8.30,2010,3,002239
2010-12-31,10.28,2010,4,002239
2011-03-31,13.49,2011,1,002239
2011-06-30,7.26,2011,2,002239
2011-09-30,8.61,2011,3,002239
2011-12-31,7.48,2011,4,002239
2012-03-31,5.72,2012,1,002239
2012-06-30,4.67,2012,2,002239
2012-09-30,9.08,2012,3,002239
2012-12-31,5.88,2012,4,002239
2013-03-31,5.45,2013,1,002239
2013-06-30,1.92,2013,2,002239
2013-09-30,2.48,2013,3,002239
2013-12-31,2.13,2013,4,002239
2014-03-31,2.37,2014,1,002239
2014-06-30,2.54,2014,2,002239
2014-09-30,2.62,2014,3,002239
2014-12-31,6.57,2014,4,002239
2015-03-31,8.44,2015,1,002239
2015-06-30,1.92,2015,2,002239
2015-09-30,2.09,2015,3,002239
2015-12-31,1.43,2015,4,002239
2016-03-31,1.46,2016,1,002239
2016-06-30,1.41,2016,2,002239
2016-09-30,1.41,2016,3,002239
2016-12-31,1.49,2016,4,002239
2017-03-31,1.54,2017,1,002239
2017-06-30,1.47,2017,2,002239
2017-09-30,1.52,2017,3,002239
2017-12-31,1.48,2017,4,002239
2018-03-31,1.48,2018,1,002239
2018-06-30,1.53,2018,2,002239
2018-09-30,1.64,2018,3,002239
2018-12-31,1.58,2018,4,002239
2019-03-31,1.51,2019,1,002239
2019-06-30,1.57,2019,2,002239
2019-09-30,1.46,2019,3,002239
2019-12-31,1.33,2019,4,002239
2020-03-31,1.34,2020,1,002239
2020-06-30,1.31,2020,2,002239
2020-09-30,1.31,2020,3,002239
2020-12-31,1.25,2020,4,002239
2021-03-31,1.36,2021,1,002239
2021-06-30,1.32,2021,2,002239
2021-09-30,1.28,2021,3,002239
2021-12-31,1.21,2021,4,002239
2022-03-31,1.17,2022,1,002239
2022-06-30,1.25,2022,2,002239
2022-09-30,1.22,2022,3,002239
2022-12-31,1.20,2022,4,002239
2023-03-31,1.23,2023,1,002239
2023-06-30,1.22,2023,2,002239
2023-09-30,1.18,2023,3,002239
2023-12-31,1.15,2023,4,002239
2024-03-31,1.18,2024,1,002239
2024-06-30,1.20,2024,2,002239
2024-09-30,1.20,2024,3,002239
2024-12-31,1.28,2024,4,002239
2025-03-31,1.32,2025,1,002239
2025-06-30,1.33,2025,2,002239
2025-09-30,1.33,2025,3,002239
2025-12-31,1.24,2025,4,002239
2026-03-31,1.27,2026,1,002239
