report_date,current_ratio_th,year,quarter,code
2011-12-31,3.44,2011,4,603367
2012-12-31,2.23,2012,4,603367
2013-12-31,1.53,2013,4,603367
2014-12-31,1.15,2014,4,603367
2015-06-30,1.14,2015,2,603367
2015-12-31,1.37,2015,4,603367
2016-09-30,False,2016,3,603367
2016-12-31,2.04,2016,4,603367
2017-03-31,False,2017,1,603367
2017-06-30,2.47,2017,2,603367
2017-09-30,3.93,2017,3,603367
2017-12-31,3.36,2017,4,603367
2018-03-31,3.43,2018,1,603367
2018-06-30,3.56,2018,2,603367
2018-09-30,3.47,2018,3,603367
2018-12-31,3.57,2018,4,603367
2019-03-31,3.80,2019,1,603367
2019-06-30,3.80,2019,2,603367
2019-09-30,3.99,2019,3,603367
2019-12-31,4.27,2019,4,603367
2020-03-31,3.52,2020,1,603367
2020-06-30,3.40,2020,2,603367
2020-09-30,3.25,2020,3,603367
2020-12-31,3.08,2020,4,603367
2021-03-31,3.50,2021,1,603367
2021-06-30,3.52,2021,2,603367
2021-09-30,4.17,2021,3,603367
2021-12-31,3.40,2021,4,603367
2022-03-31,3.75,2022,1,603367
2022-06-30,3.70,2022,2,603367
2022-09-30,4.02,2022,3,603367
2022-12-31,3.70,2022,4,603367
2023-03-31,3.44,2023,1,603367
2023-06-30,3.70,2023,2,603367
2023-09-30,3.74,2023,3,603367
2023-12-31,3.63,2023,4,603367
2024-03-31,3.62,2024,1,603367
2024-06-30,3.56,2024,2,603367
2024-09-30,3.19,2024,3,603367
2024-12-31,3.33,2024,4,603367
2025-03-31,3.54,2025,1,603367
2025-06-30,3.65,2025,2,603367
2025-09-30,4.05,2025,3,603367
2025-12-31,4.26,2025,4,603367
2026-03-31,4.65,2026,1,603367
