report_date,current_ratio_th,year,quarter,code
2018-12-31,0.80,2018,4,688141
2019-12-31,1.07,2019,4,688141
2020-12-31,3.19,2020,4,688141
2021-06-30,False,2021,2,688141
2021-09-30,5.13,2021,3,688141
2021-12-31,3.78,2021,4,688141
2022-03-31,False,2022,1,688141
2022-06-30,2.01,2022,2,688141
2022-09-30,2.25,2022,3,688141
2022-12-31,5.26,2022,4,688141
2023-03-31,8.08,2023,1,688141
2023-06-30,5.20,2023,2,688141
2023-09-30,4.68,2023,3,688141
2023-12-31,4.02,2023,4,688141
2024-03-31,3.71,2024,1,688141
2024-06-30,3.25,2024,2,688141
2024-09-30,2.67,2024,3,688141
2024-12-31,2.05,2024,4,688141
2025-03-31,2.82,2025,1,688141
2025-06-30,1.69,2025,2,688141
2025-09-30,1.77,2025,3,688141
2025-12-31,1.27,2025,4,688141
2026-03-31,1.09,2026,1,688141
