report_date,current_ratio_th,year,quarter,code
2012-12-31,1.15,2012,4,300583
2013-12-31,2.03,2013,4,300583
2014-12-31,1.46,2014,4,300583
2015-09-30,False,2015,3,300583
2015-12-31,2.06,2015,4,300583
2016-03-31,False,2016,1,300583
2016-06-30,3.01,2016,2,300583
2016-09-30,False,2016,3,300583
2016-12-31,2.25,2016,4,300583
2017-03-31,11.51,2017,1,300583
2017-06-30,8.21,2017,2,300583
2017-09-30,4.31,2017,3,300583
2017-12-31,4.36,2017,4,300583
2018-03-31,4.25,2018,1,300583
2018-06-30,3.23,2018,2,300583
2018-09-30,3.30,2018,3,300583
2018-12-31,2.37,2018,4,300583
2019-03-31,1.92,2019,1,300583
2019-06-30,1.94,2019,2,300583
2019-09-30,1.66,2019,3,300583
2019-12-31,1.60,2019,4,300583
2020-03-31,1.58,2020,1,300583
2020-06-30,1.49,2020,2,300583
2020-09-30,1.23,2020,3,300583
2020-12-31,1.21,2020,4,300583
2021-03-31,1.09,2021,1,300583
2021-06-30,1.05,2021,2,300583
2021-09-30,1.05,2021,3,300583
2021-12-31,1.02,2021,4,300583
2022-03-31,1.03,2022,1,300583
2022-06-30,1.06,2022,2,300583
2022-09-30,1.07,2022,3,300583
2022-12-31,1.05,2022,4,300583
2023-03-31,1.06,2023,1,300583
2023-06-30,1.28,2023,2,300583
2023-09-30,1.38,2023,3,300583
2023-12-31,1.42,2023,4,300583
2024-03-31,1.35,2024,1,300583
2024-06-30,1.35,2024,2,300583
2024-09-30,1.38,2024,3,300583
2024-12-31,1.26,2024,4,300583
2025-03-31,1.25,2025,1,300583
2025-06-30,1.23,2025,2,300583
2025-09-30,1.21,2025,3,300583
2025-12-31,1.28,2025,4,300583
2026-03-31,1.27,2026,1,300583
