report_date,current_ratio_th,year,quarter,code
1997-12-31,1.32,1997,4,000981
1998-12-31,1.60,1998,4,000981
1999-06-30,False,1999,2,000981
1999-12-31,1.58,1999,4,000981
2000-06-30,4.39,2000,2,000981
2000-12-31,3.14,2000,4,000981
2001-06-30,2.87,2001,2,000981
2001-09-30,False,2001,3,000981
2001-12-31,3.47,2001,4,000981
2002-03-31,3.64,2002,1,000981
2002-06-30,5.98,2002,2,000981
2002-09-30,2.83,2002,3,000981
2002-12-31,1.97,2002,4,000981
2003-03-31,2.00,2003,1,000981
2003-06-30,1.53,2003,2,000981
2003-09-30,1.57,2003,3,000981
2003-12-31,1.62,2003,4,000981
2004-03-31,2.19,2004,1,000981
2004-06-30,1.83,2004,2,000981
2004-09-30,1.91,2004,3,000981
2004-12-31,1.49,2004,4,000981
2005-03-31,1.45,2005,1,000981
2005-06-30,1.41,2005,2,000981
2005-09-30,False,2005,3,000981
2005-12-31,1.62,2005,4,000981
2006-03-31,False,2006,1,000981
2006-06-30,1.67,2006,2,000981
2006-09-30,1.68,2006,3,000981
2006-12-31,2.27,2006,4,000981
2007-03-31,2.44,2007,1,000981
2007-06-30,2.16,2007,2,000981
2007-09-30,2.21,2007,3,000981
2007-12-31,1.99,2007,4,000981
2008-03-31,1.94,2008,1,000981
2008-06-30,1.93,2008,2,000981
2008-09-30,1.95,2008,3,000981
2008-12-31,1.17,2008,4,000981
2009-03-31,1.14,2009,1,000981
2009-06-30,1.10,2009,2,000981
2009-09-30,1.23,2009,3,000981
2009-12-31,8.86,2009,4,000981
2010-03-31,9.67,2010,1,000981
2010-06-30,15.34,2010,2,000981
2010-09-30,15.32,2010,3,000981
2010-12-31,18.83,2010,4,000981
2011-03-31,17.82,2011,1,000981
2011-06-30,1.43,2011,2,000981
2011-09-30,1.64,2011,3,000981
2011-12-31,1.35,2011,4,000981
2012-03-31,1.41,2012,1,000981
2012-06-30,1.42,2012,2,000981
2012-09-30,1.59,2012,3,000981
2012-12-31,1.43,2012,4,000981
2013-03-31,1.43,2013,1,000981
2013-06-30,1.42,2013,2,000981
2013-09-30,1.45,2013,3,000981
2013-12-31,1.66,2013,4,000981
2014-03-31,1.85,2014,1,000981
2014-06-30,1.79,2014,2,000981
2014-09-30,2.15,2014,3,000981
2014-12-31,1.59,2014,4,000981
2015-03-31,1.64,2015,1,000981
2015-06-30,1.54,2015,2,000981
2015-09-30,1.47,2015,3,000981
2015-12-31,1.76,2015,4,000981
2016-03-31,1.89,2016,1,000981
2016-06-30,2.06,2016,2,000981
2016-09-30,2.16,2016,3,000981
2016-12-31,1.84,2016,4,000981
2017-03-31,2.30,2017,1,000981
2017-06-30,2.38,2017,2,000981
2017-09-30,2.01,2017,3,000981
2017-12-31,1.69,2017,4,000981
2018-03-31,1.46,2018,1,000981
2018-06-30,1.31,2018,2,000981
2018-09-30,1.22,2018,3,000981
2018-12-31,0.92,2018,4,000981
2019-03-31,0.92,2019,1,000981
2019-06-30,0.94,2019,2,000981
2019-09-30,0.84,2019,3,000981
2019-12-31,0.75,2019,4,000981
2020-03-31,0.67,2020,1,000981
2020-06-30,0.65,2020,2,000981
2020-09-30,0.72,2020,3,000981
2020-12-31,0.59,2020,4,000981
2021-03-31,0.59,2021,1,000981
2021-06-30,0.58,2021,2,000981
2021-09-30,0.57,2021,3,000981
2021-12-31,0.66,2021,4,000981
2022-03-31,0.66,2022,1,000981
2022-06-30,0.76,2022,2,000981
2022-09-30,0.76,2022,3,000981
2022-12-31,0.67,2022,4,000981
2023-03-31,0.65,2023,1,000981
2023-06-30,0.59,2023,2,000981
2023-09-30,0.57,2023,3,000981
2023-12-31,0.59,2023,4,000981
2024-03-31,0.69,2024,1,000981
2024-06-30,0.56,2024,2,000981
2024-09-30,0.56,2024,3,000981
2024-12-31,0.58,2024,4,000981
2025-03-31,0.57,2025,1,000981
2025-06-30,0.42,2025,2,000981
2025-09-30,0.45,2025,3,000981
2025-12-31,0.62,2025,4,000981
2026-03-31,0.73,2026,1,000981
