report_date,current_ratio_th,year,quarter,code
2009-12-31,1.04,2009,4,603166
2010-12-31,1.05,2010,4,603166
2011-12-31,0.91,2011,4,603166
2012-06-30,0.87,2012,2,603166
2012-12-31,0.79,2012,4,603166
2013-09-30,False,2013,3,603166
2013-12-31,0.73,2013,4,603166
2014-03-31,False,2014,1,603166
2014-06-30,0.74,2014,2,603166
2014-09-30,0.70,2014,3,603166
2014-12-31,0.77,2014,4,603166
2015-03-31,0.77,2015,1,603166
2015-06-30,0.69,2015,2,603166
2015-09-30,0.66,2015,3,603166
2015-12-31,1.37,2015,4,603166
2016-03-31,1.41,2016,1,603166
2016-06-30,1.36,2016,2,603166
2016-09-30,1.43,2016,3,603166
2016-12-31,1.42,2016,4,603166
2017-03-31,1.43,2017,1,603166
2017-06-30,1.41,2017,2,603166
2017-09-30,1.49,2017,3,603166
2017-12-31,1.51,2017,4,603166
2018-03-31,1.59,2018,1,603166
2018-06-30,1.37,2018,2,603166
2018-09-30,1.40,2018,3,603166
2018-12-31,1.37,2018,4,603166
2019-03-31,1.37,2019,1,603166
2019-06-30,1.31,2019,2,603166
2019-09-30,1.39,2019,3,603166
2019-12-31,1.42,2019,4,603166
2020-03-31,1.51,2020,1,603166
2020-06-30,1.38,2020,2,603166
2020-09-30,1.39,2020,3,603166
2020-12-31,1.48,2020,4,603166
2021-03-31,1.42,2021,1,603166
2021-06-30,1.60,2021,2,603166
2021-09-30,1.77,2021,3,603166
2021-12-31,1.84,2021,4,603166
2022-03-31,1.84,2022,1,603166
2022-06-30,1.50,2022,2,603166
2022-09-30,1.48,2022,3,603166
2022-12-31,1.58,2022,4,603166
2023-03-31,1.47,2023,1,603166
2023-06-30,1.29,2023,2,603166
2023-09-30,1.25,2023,3,603166
2023-12-31,1.18,2023,4,603166
2024-03-31,1.13,2024,1,603166
2024-06-30,1.05,2024,2,603166
2024-09-30,1.04,2024,3,603166
2024-12-31,1.02,2024,4,603166
2025-03-31,1.01,2025,1,603166
2025-06-30,0.99,2025,2,603166
2025-09-30,0.99,2025,3,603166
2025-12-31,1.05,2025,4,603166
2026-03-31,1.09,2026,1,603166
