report_date,current_ratio_th,year,quarter,code
2012-12-31,0.86,2012,4,603758
2013-12-31,1.00,2013,4,603758
2014-12-31,0.84,2014,4,603758
2015-12-31,1.35,2015,4,603758
2016-03-31,False,2016,1,603758
2016-06-30,False,2016,2,603758
2016-09-30,False,2016,3,603758
2016-12-31,1.49,2016,4,603758
2017-03-31,1.78,2017,1,603758
2017-06-30,5.25,2017,2,603758
2017-09-30,6.16,2017,3,603758
2017-12-31,6.82,2017,4,603758
2018-03-31,9.82,2018,1,603758
2018-06-30,10.02,2018,2,603758
2018-09-30,9.00,2018,3,603758
2018-12-31,7.96,2018,4,603758
2019-03-31,8.51,2019,1,603758
2019-06-30,8.74,2019,2,603758
2019-09-30,8.91,2019,3,603758
2019-12-31,9.11,2019,4,603758
2020-03-31,10.02,2020,1,603758
2020-06-30,8.93,2020,2,603758
2020-09-30,6.52,2020,3,603758
2020-12-31,6.06,2020,4,603758
2021-03-31,5.68,2021,1,603758
2021-06-30,5.48,2021,2,603758
2021-09-30,5.41,2021,3,603758
2021-12-31,4.85,2021,4,603758
2022-03-31,5.51,2022,1,603758
2022-06-30,4.93,2022,2,603758
2022-09-30,4.30,2022,3,603758
2022-12-31,3.83,2022,4,603758
2023-03-31,4.33,2023,1,603758
2023-06-30,3.39,2023,2,603758
2023-09-30,3.21,2023,3,603758
2023-12-31,3.52,2023,4,603758
2024-03-31,4.16,2024,1,603758
2024-06-30,3.95,2024,2,603758
2024-09-30,4.30,2024,3,603758
2024-12-31,3.66,2024,4,603758
2025-03-31,5.05,2025,1,603758
2025-06-30,5.47,2025,2,603758
2025-09-30,5.75,2025,3,603758
2025-12-31,2.24,2025,4,603758
2026-03-31,2.96,2026,1,603758
