report_date,current_ratio_th,year,quarter,code
1996-12-31,1.02,1996,4,000959
1997-12-31,1.04,1997,4,000959
1998-12-31,1.09,1998,4,000959
1999-06-30,1.33,1999,2,000959
1999-12-31,1.99,1999,4,000959
2000-06-30,2.43,2000,2,000959
2000-12-31,1.65,2000,4,000959
2001-06-30,1.96,2001,2,000959
2001-12-31,1.62,2001,4,000959
2002-03-31,1.73,2002,1,000959
2002-06-30,1.63,2002,2,000959
2002-09-30,1.69,2002,3,000959
2002-12-31,1.40,2002,4,000959
2003-03-31,False,2003,1,000959
2003-06-30,1.50,2003,2,000959
2003-09-30,1.54,2003,3,000959
2003-12-31,2.29,2003,4,000959
2004-03-31,2.29,2004,1,000959
2004-06-30,1.96,2004,2,000959
2004-09-30,2.08,2004,3,000959
2004-12-31,2.22,2004,4,000959
2005-03-31,2.19,2005,1,000959
2005-06-30,1.97,2005,2,000959
2005-09-30,2.10,2005,3,000959
2005-12-31,1.91,2005,4,000959
2006-03-31,1.92,2006,1,000959
2006-06-30,1.81,2006,2,000959
2006-09-30,1.80,2006,3,000959
2006-12-31,1.62,2006,4,000959
2007-03-31,1.47,2007,1,000959
2007-06-30,1.19,2007,2,000959
2007-09-30,1.15,2007,3,000959
2007-12-31,1.12,2007,4,000959
2008-03-31,1.14,2008,1,000959
2008-06-30,1.07,2008,2,000959
2008-09-30,1.09,2008,3,000959
2008-12-31,1.02,2008,4,000959
2009-03-31,1.01,2009,1,000959
2009-06-30,1.05,2009,2,000959
2009-09-30,1.07,2009,3,000959
2009-12-31,0.97,2009,4,000959
2010-03-31,1.01,2010,1,000959
2010-06-30,0.99,2010,2,000959
2010-09-30,1.07,2010,3,000959
2010-12-31,1.07,2010,4,000959
2011-03-31,1.06,2011,1,000959
2011-06-30,1.01,2011,2,000959
2011-09-30,0.94,2011,3,000959
2011-12-31,0.90,2011,4,000959
2012-03-31,0.87,2012,1,000959
2012-06-30,0.77,2012,2,000959
2012-09-30,0.76,2012,3,000959
2012-12-31,0.59,2012,4,000959
2013-03-31,0.53,2013,1,000959
2013-06-30,0.51,2013,2,000959
2013-09-30,0.51,2013,3,000959
2013-12-31,0.99,2013,4,000959
2014-03-31,0.31,2014,1,000959
2014-06-30,0.29,2014,2,000959
2014-09-30,0.29,2014,3,000959
2014-12-31,0.23,2014,4,000959
2015-03-31,0.24,2015,1,000959
2015-06-30,0.25,2015,2,000959
2015-09-30,0.24,2015,3,000959
2015-12-31,0.17,2015,4,000959
2016-03-31,0.17,2016,1,000959
2016-06-30,0.25,2016,2,000959
2016-09-30,0.26,2016,3,000959
2016-12-31,0.27,2016,4,000959
2017-03-31,0.31,2017,1,000959
2017-06-30,0.35,2017,2,000959
2017-09-30,0.36,2017,3,000959
2017-12-31,0.34,2017,4,000959
2018-03-31,0.36,2018,1,000959
2018-06-30,0.38,2018,2,000959
2018-09-30,0.37,2018,3,000959
2018-12-31,0.32,2018,4,000959
2019-03-31,0.28,2019,1,000959
2019-06-30,0.33,2019,2,000959
2019-09-30,0.37,2019,3,000959
2019-12-31,0.32,2019,4,000959
2020-03-31,0.38,2020,1,000959
2020-06-30,0.42,2020,2,000959
2020-09-30,0.47,2020,3,000959
2020-12-31,0.39,2020,4,000959
2021-03-31,0.41,2021,1,000959
2021-06-30,0.47,2021,2,000959
2021-09-30,0.53,2021,3,000959
2021-12-31,0.47,2021,4,000959
2022-03-31,0.50,2022,1,000959
2022-06-30,0.51,2022,2,000959
2022-09-30,0.51,2022,3,000959
2022-12-31,0.45,2022,4,000959
2023-03-31,0.48,2023,1,000959
2023-06-30,0.49,2023,2,000959
2023-09-30,0.52,2023,3,000959
2023-12-31,0.50,2023,4,000959
2024-03-31,0.51,2024,1,000959
2024-06-30,0.52,2024,2,000959
2024-09-30,0.53,2024,3,000959
2024-12-31,0.53,2024,4,000959
2025-03-31,0.54,2025,1,000959
2025-06-30,0.55,2025,2,000959
2025-09-30,0.56,2025,3,000959
2025-12-31,0.54,2025,4,000959
2026-03-31,0.56,2026,1,000959
