report_date,current_ratio_th,year,quarter,code
2014-12-31,1.22,2014,4,603982
2015-12-31,1.26,2015,4,603982
2016-12-31,1.27,2016,4,603982
2017-06-30,1.97,2017,2,603982
2017-12-31,1.53,2017,4,603982
2018-03-31,False,2018,1,603982
2018-06-30,False,2018,2,603982
2018-09-30,False,2018,3,603982
2018-12-31,1.28,2018,4,603982
2019-03-31,1.29,2019,1,603982
2019-06-30,1.96,2019,2,603982
2019-09-30,2.62,2019,3,603982
2019-12-31,2.32,2019,4,603982
2020-03-31,2.91,2020,1,603982
2020-06-30,2.47,2020,2,603982
2020-09-30,2.22,2020,3,603982
2020-12-31,1.78,2020,4,603982
2021-03-31,1.64,2021,1,603982
2021-06-30,1.40,2021,2,603982
2021-09-30,1.83,2021,3,603982
2021-12-31,1.38,2021,4,603982
2022-03-31,1.07,2022,1,603982
2022-06-30,1.04,2022,2,603982
2022-09-30,1.03,2022,3,603982
2022-12-31,1.25,2022,4,603982
2023-03-31,1.23,2023,1,603982
2023-06-30,1.16,2023,2,603982
2023-09-30,1.07,2023,3,603982
2023-12-31,0.97,2023,4,603982
2024-03-31,1.02,2024,1,603982
2024-06-30,1.01,2024,2,603982
2024-09-30,1.04,2024,3,603982
2024-12-31,1.07,2024,4,603982
2025-03-31,0.97,2025,1,603982
2025-06-30,0.92,2025,2,603982
2025-09-30,0.94,2025,3,603982
2025-12-31,1.08,2025,4,603982
2026-03-31,1.03,2026,1,603982
