report_date,current_ratio_th,year,quarter,code
1992-12-31,1.23,1992,4,000507
1993-06-30,False,1993,2,000507
1993-12-31,17.65,1993,4,000507
1994-06-30,7.13,1994,2,000507
1994-12-31,8.77,1994,4,000507
1995-06-30,9.11,1995,2,000507
1995-12-31,7.45,1995,4,000507
1996-06-30,5.72,1996,2,000507
1996-12-31,6.80,1996,4,000507
1997-06-30,6.04,1997,2,000507
1997-12-31,5.03,1997,4,000507
1998-06-30,6.52,1998,2,000507
1998-12-31,5.35,1998,4,000507
1999-06-30,9.03,1999,2,000507
1999-12-31,4.39,1999,4,000507
2000-06-30,5.82,2000,2,000507
2000-12-31,4.27,2000,4,000507
2001-06-30,5.63,2001,2,000507
2001-12-31,3.08,2001,4,000507
2002-03-31,3.70,2002,1,000507
2002-06-30,5.34,2002,2,000507
2002-09-30,6.70,2002,3,000507
2002-12-31,4.36,2002,4,000507
2003-03-31,3.92,2003,1,000507
2003-06-30,4.50,2003,2,000507
2003-09-30,3.89,2003,3,000507
2003-12-31,6.17,2003,4,000507
2004-03-31,4.79,2004,1,000507
2004-06-30,6.99,2004,2,000507
2004-09-30,7.77,2004,3,000507
2004-12-31,3.83,2004,4,000507
2005-03-31,3.97,2005,1,000507
2005-06-30,3.51,2005,2,000507
2005-09-30,5.94,2005,3,000507
2005-12-31,5.64,2005,4,000507
2006-03-31,5.76,2006,1,000507
2006-06-30,4.76,2006,2,000507
2006-09-30,3.70,2006,3,000507
2006-12-31,1.08,2006,4,000507
2007-03-31,1.11,2007,1,000507
2007-06-30,1.11,2007,2,000507
2007-09-30,1.09,2007,3,000507
2007-12-31,0.98,2007,4,000507
2008-03-31,1.01,2008,1,000507
2008-06-30,0.97,2008,2,000507
2008-09-30,0.95,2008,3,000507
2008-12-31,0.87,2008,4,000507
2009-03-31,0.83,2009,1,000507
2009-06-30,0.87,2009,2,000507
2009-09-30,0.92,2009,3,000507
2009-12-31,1.08,2009,4,000507
2010-03-31,1.61,2010,1,000507
2010-06-30,2.64,2010,2,000507
2010-09-30,2.54,2010,3,000507
2010-12-31,2.30,2010,4,000507
2011-03-31,2.99,2011,1,000507
2011-06-30,2.31,2011,2,000507
2011-09-30,2.01,2011,3,000507
2011-12-31,1.49,2011,4,000507
2012-03-31,1.54,2012,1,000507
2012-06-30,1.89,2012,2,000507
2012-09-30,1.62,2012,3,000507
2012-12-31,1.81,2012,4,000507
2013-03-31,3.53,2013,1,000507
2013-06-30,3.09,2013,2,000507
2013-09-30,2.17,2013,3,000507
2013-12-31,2.61,2013,4,000507
2014-03-31,2.29,2014,1,000507
2014-06-30,1.22,2014,2,000507
2014-09-30,1.08,2014,3,000507
2014-12-31,0.74,2014,4,000507
2015-03-31,0.68,2015,1,000507
2015-06-30,0.97,2015,2,000507
2015-09-30,1.10,2015,3,000507
2015-12-31,0.90,2015,4,000507
2016-03-31,1.00,2016,1,000507
2016-06-30,1.01,2016,2,000507
2016-09-30,0.74,2016,3,000507
2016-12-31,1.00,2016,4,000507
2017-03-31,1.08,2017,1,000507
2017-06-30,1.09,2017,2,000507
2017-09-30,1.08,2017,3,000507
2017-12-31,1.12,2017,4,000507
2018-03-31,1.05,2018,1,000507
2018-06-30,0.89,2018,2,000507
2018-09-30,0.95,2018,3,000507
2018-12-31,0.87,2018,4,000507
2019-03-31,0.91,2019,1,000507
2019-06-30,1.33,2019,2,000507
2019-09-30,1.13,2019,3,000507
2019-12-31,1.07,2019,4,000507
2020-03-31,1.01,2020,1,000507
2020-06-30,0.98,2020,2,000507
2020-09-30,1.14,2020,3,000507
2020-12-31,0.91,2020,4,000507
2021-03-31,0.95,2021,1,000507
2021-06-30,0.99,2021,2,000507
2021-09-30,1.03,2021,3,000507
2021-12-31,1.04,2021,4,000507
2022-03-31,1.26,2022,1,000507
2022-06-30,1.41,2022,2,000507
2022-09-30,0.97,2022,3,000507
2022-12-31,1.21,2022,4,000507
2023-03-31,1.20,2023,1,000507
2023-06-30,1.15,2023,2,000507
2023-09-30,0.88,2023,3,000507
2023-12-31,1.04,2023,4,000507
2024-03-31,1.17,2024,1,000507
2024-06-30,1.25,2024,2,000507
2024-09-30,1.39,2024,3,000507
2024-12-31,1.46,2024,4,000507
2025-03-31,1.25,2025,1,000507
2025-06-30,1.22,2025,2,000507
2025-09-30,1.31,2025,3,000507
2025-12-31,1.04,2025,4,000507
2026-03-31,0.99,2026,1,000507
