report_date,current_ratio_th,year,quarter,code
2008-12-31,1.91,2008,4,002653
2009-12-31,1.07,2009,4,002653
2010-09-30,False,2010,3,002653
2010-12-31,3.49,2010,4,002653
2011-03-31,False,2011,1,002653
2011-06-30,6.36,2011,2,002653
2011-09-30,8.32,2011,3,002653
2011-12-31,7.63,2011,4,002653
2012-03-31,12.53,2012,1,002653
2012-06-30,16.71,2012,2,002653
2012-09-30,9.42,2012,3,002653
2012-12-31,7.80,2012,4,002653
2013-03-31,6.15,2013,1,002653
2013-06-30,6.00,2013,2,002653
2013-09-30,3.45,2013,3,002653
2013-12-31,3.31,2013,4,002653
2014-03-31,4.79,2014,1,002653
2014-06-30,2.90,2014,2,002653
2014-09-30,2.45,2014,3,002653
2014-12-31,2.93,2014,4,002653
2015-03-31,3.17,2015,1,002653
2015-06-30,2.50,2015,2,002653
2015-09-30,2.13,2015,3,002653
2015-12-31,1.40,2015,4,002653
2016-03-31,1.43,2016,1,002653
2016-06-30,1.40,2016,2,002653
2016-09-30,1.31,2016,3,002653
2016-12-31,2.22,2016,4,002653
2017-03-31,2.34,2017,1,002653
2017-06-30,1.28,2017,2,002653
2017-09-30,1.14,2017,3,002653
2017-12-31,0.89,2017,4,002653
2018-03-31,0.84,2018,1,002653
2018-06-30,1.12,2018,2,002653
2018-09-30,0.99,2018,3,002653
2018-12-31,0.96,2018,4,002653
2019-03-31,0.96,2019,1,002653
2019-06-30,0.66,2019,2,002653
2019-09-30,0.68,2019,3,002653
2019-12-31,0.83,2019,4,002653
2020-03-31,0.95,2020,1,002653
2020-06-30,1.00,2020,2,002653
2020-09-30,1.02,2020,3,002653
2020-12-31,1.22,2020,4,002653
2021-03-31,1.72,2021,1,002653
2021-06-30,1.20,2021,2,002653
2021-09-30,1.02,2021,3,002653
2021-12-31,1.02,2021,4,002653
2022-03-31,1.23,2022,1,002653
2022-06-30,1.38,2022,2,002653
2022-09-30,1.27,2022,3,002653
2022-12-31,1.38,2022,4,002653
2023-03-31,1.71,2023,1,002653
2023-06-30,1.61,2023,2,002653
2023-09-30,1.69,2023,3,002653
2023-12-31,1.76,2023,4,002653
2024-03-31,1.89,2024,1,002653
2024-06-30,1.85,2024,2,002653
2024-09-30,1.99,2024,3,002653
2024-12-31,1.74,2024,4,002653
2025-03-31,1.91,2025,1,002653
2025-06-30,1.89,2025,2,002653
2025-09-30,1.76,2025,3,002653
2025-12-31,1.81,2025,4,002653
2026-03-31,2.02,2026,1,002653
