report_date,current_ratio_th,year,quarter,code
2011-12-31,5.22,2011,4,300467
2012-12-31,4.04,2012,4,300467
2013-12-31,2.58,2013,4,300467
2014-03-31,False,2014,1,300467
2014-06-30,False,2014,2,300467
2014-09-30,False,2014,3,300467
2014-12-31,2.55,2014,4,300467
2015-03-31,2.88,2015,1,300467
2015-06-30,8.79,2015,2,300467
2015-09-30,7.55,2015,3,300467
2015-12-31,6.60,2015,4,300467
2016-03-31,2.25,2016,1,300467
2016-06-30,2.13,2016,2,300467
2016-09-30,2.28,2016,3,300467
2016-12-31,2.54,2016,4,300467
2017-03-31,1.84,2017,1,300467
2017-06-30,1.69,2017,2,300467
2017-09-30,1.51,2017,3,300467
2017-12-31,1.11,2017,4,300467
2018-03-31,1.25,2018,1,300467
2018-06-30,1.36,2018,2,300467
2018-09-30,1.25,2018,3,300467
2018-12-31,1.55,2018,4,300467
2019-03-31,1.74,2019,1,300467
2019-06-30,1.94,2019,2,300467
2019-09-30,1.98,2019,3,300467
2019-12-31,2.99,2019,4,300467
2020-03-31,5.06,2020,1,300467
2020-06-30,3.52,2020,2,300467
2020-09-30,3.83,2020,3,300467
2020-12-31,3.13,2020,4,300467
2021-03-31,3.37,2021,1,300467
2021-06-30,3.53,2021,2,300467
2021-09-30,3.87,2021,3,300467
2021-12-31,3.82,2021,4,300467
2022-03-31,4.50,2022,1,300467
2022-06-30,4.08,2022,2,300467
2022-09-30,4.26,2022,3,300467
2022-12-31,3.97,2022,4,300467
2023-03-31,4.38,2023,1,300467
2023-06-30,4.29,2023,2,300467
2023-09-30,4.72,2023,3,300467
2023-12-31,4.80,2023,4,300467
2024-03-31,5.44,2024,1,300467
2024-06-30,5.88,2024,2,300467
2024-09-30,5.80,2024,3,300467
2024-12-31,5.60,2024,4,300467
2025-03-31,6.08,2025,1,300467
2025-06-30,6.41,2025,2,300467
2025-09-30,6.56,2025,3,300467
2025-12-31,6.58,2025,4,300467
2026-03-31,6.94,2026,1,300467
