report_date,current_ratio_th,year,quarter,code
2007-12-31,1.15,2007,4,002547
2008-12-31,1.46,2008,4,002547
2009-12-31,1.54,2009,4,002547
2010-03-31,False,2010,1,002547
2010-06-30,1.17,2010,2,002547
2010-09-30,False,2010,3,002547
2010-12-31,1.00,2010,4,002547
2011-03-31,2.22,2011,1,002547
2011-06-30,1.87,2011,2,002547
2011-09-30,1.83,2011,3,002547
2011-12-31,1.54,2011,4,002547
2012-03-31,1.54,2012,1,002547
2012-06-30,1.46,2012,2,002547
2012-09-30,1.33,2012,3,002547
2012-12-31,1.02,2012,4,002547
2013-03-31,1.30,2013,1,002547
2013-06-30,1.27,2013,2,002547
2013-09-30,1.26,2013,3,002547
2013-12-31,1.12,2013,4,002547
2014-03-31,1.09,2014,1,002547
2014-06-30,1.07,2014,2,002547
2014-09-30,1.07,2014,3,002547
2014-12-31,1.54,2014,4,002547
2015-03-31,1.47,2015,1,002547
2015-06-30,1.46,2015,2,002547
2015-09-30,1.39,2015,3,002547
2015-12-31,1.29,2015,4,002547
2016-03-31,1.32,2016,1,002547
2016-06-30,1.13,2016,2,002547
2016-09-30,0.95,2016,3,002547
2016-12-31,0.90,2016,4,002547
2017-03-31,1.17,2017,1,002547
2017-06-30,1.01,2017,2,002547
2017-09-30,0.99,2017,3,002547
2017-12-31,0.73,2017,4,002547
2018-03-31,0.73,2018,1,002547
2018-06-30,0.75,2018,2,002547
2018-09-30,0.76,2018,3,002547
2018-12-31,0.90,2018,4,002547
2019-03-31,0.90,2019,1,002547
2019-06-30,0.88,2019,2,002547
2019-09-30,0.88,2019,3,002547
2019-12-31,0.93,2019,4,002547
2020-03-31,0.94,2020,1,002547
2020-06-30,0.94,2020,2,002547
2020-09-30,0.91,2020,3,002547
2020-12-31,0.83,2020,4,002547
2021-03-31,0.83,2021,1,002547
2021-06-30,0.85,2021,2,002547
2021-09-30,0.84,2021,3,002547
2021-12-31,0.75,2021,4,002547
2022-03-31,0.76,2022,1,002547
2022-06-30,0.79,2022,2,002547
2022-09-30,0.79,2022,3,002547
2022-12-31,0.73,2022,4,002547
2023-03-31,0.72,2023,1,002547
2023-06-30,0.67,2023,2,002547
2023-09-30,0.64,2023,3,002547
2023-12-31,0.55,2023,4,002547
2024-03-31,0.52,2024,1,002547
2024-06-30,0.49,2024,2,002547
2024-09-30,0.49,2024,3,002547
2024-12-31,0.47,2024,4,002547
2025-03-31,0.45,2025,1,002547
2025-06-30,0.49,2025,2,002547
2025-09-30,0.46,2025,3,002547
2025-12-31,0.47,2025,4,002547
2026-03-31,0.42,2026,1,002547
