report_date,current_ratio_th,year,quarter,code
2003-12-31,1.12,2003,4,002099
2004-12-31,1.10,2004,4,002099
2005-09-30,False,2005,3,002099
2005-12-31,1.01,2005,4,002099
2006-03-31,False,2006,1,002099
2006-06-30,1.11,2006,2,002099
2006-09-30,1.12,2006,3,002099
2006-12-31,1.51,2006,4,002099
2007-03-31,1.61,2007,1,002099
2007-06-30,1.50,2007,2,002099
2007-09-30,1.59,2007,3,002099
2007-12-31,1.44,2007,4,002099
2008-03-31,1.48,2008,1,002099
2008-06-30,1.39,2008,2,002099
2008-09-30,1.36,2008,3,002099
2008-12-31,1.26,2008,4,002099
2009-03-31,1.23,2009,1,002099
2009-06-30,1.25,2009,2,002099
2009-09-30,1.41,2009,3,002099
2009-12-31,1.41,2009,4,002099
2010-03-31,1.41,2010,1,002099
2010-06-30,1.43,2010,2,002099
2010-09-30,1.52,2010,3,002099
2010-12-31,1.54,2010,4,002099
2011-03-31,1.53,2011,1,002099
2011-06-30,1.48,2011,2,002099
2011-09-30,1.60,2011,3,002099
2011-12-31,1.58,2011,4,002099
2012-03-31,1.67,2012,1,002099
2012-06-30,1.44,2012,2,002099
2012-09-30,1.13,2012,3,002099
2012-12-31,1.27,2012,4,002099
2013-03-31,1.22,2013,1,002099
2013-06-30,1.10,2013,2,002099
2013-09-30,1.04,2013,3,002099
2013-12-31,0.93,2013,4,002099
2014-03-31,0.97,2014,1,002099
2014-06-30,0.95,2014,2,002099
2014-09-30,0.93,2014,3,002099
2014-12-31,1.55,2014,4,002099
2015-03-31,2.18,2015,1,002099
2015-06-30,2.12,2015,2,002099
2015-09-30,2.14,2015,3,002099
2015-12-31,1.83,2015,4,002099
2016-03-31,1.56,2016,1,002099
2016-06-30,1.73,2016,2,002099
2016-09-30,2.49,2016,3,002099
2016-12-31,2.31,2016,4,002099
2017-03-31,2.03,2017,1,002099
2017-06-30,2.26,2017,2,002099
2017-09-30,2.12,2017,3,002099
2017-12-31,2.08,2017,4,002099
2018-03-31,2.30,2018,1,002099
2018-06-30,2.35,2018,2,002099
2018-09-30,2.69,2018,3,002099
2018-12-31,2.36,2018,4,002099
2019-03-31,1.95,2019,1,002099
2019-06-30,3.02,2019,2,002099
2019-09-30,3.12,2019,3,002099
2019-12-31,3.26,2019,4,002099
2020-03-31,3.01,2020,1,002099
2020-06-30,2.68,2020,2,002099
2020-09-30,3.03,2020,3,002099
2020-12-31,2.74,2020,4,002099
2021-03-31,2.55,2021,1,002099
2021-06-30,2.31,2021,2,002099
2021-09-30,2.17,2021,3,002099
2021-12-31,1.98,2021,4,002099
2022-03-31,2.16,2022,1,002099
2022-06-30,1.61,2022,2,002099
2022-09-30,1.56,2022,3,002099
2022-12-31,1.65,2022,4,002099
2023-03-31,1.48,2023,1,002099
2023-06-30,1.49,2023,2,002099
2023-09-30,1.50,2023,3,002099
2023-12-31,1.45,2023,4,002099
2024-03-31,1.49,2024,1,002099
2024-06-30,1.42,2024,2,002099
2024-09-30,1.35,2024,3,002099
2024-12-31,1.30,2024,4,002099
2025-03-31,1.32,2025,1,002099
2025-06-30,1.33,2025,2,002099
2025-09-30,1.38,2025,3,002099
2025-12-31,1.28,2025,4,002099
2026-03-31,1.20,2026,1,002099
