report_date,current_ratio_th,year,quarter,code
2014-12-31,0.78,2014,4,300694
2015-12-31,0.95,2015,4,300694
2016-12-31,1.04,2016,4,300694
2017-09-30,False,2017,3,300694
2017-12-31,1.05,2017,4,300694
2018-03-31,False,2018,1,300694
2018-06-30,1.07,2018,2,300694
2018-09-30,1.08,2018,3,300694
2018-12-31,1.50,2018,4,300694
2019-03-31,1.47,2019,1,300694
2019-06-30,1.50,2019,2,300694
2019-09-30,1.53,2019,3,300694
2019-12-31,1.55,2019,4,300694
2020-03-31,1.72,2020,1,300694
2020-06-30,1.95,2020,2,300694
2020-09-30,2.06,2020,3,300694
2020-12-31,1.69,2020,4,300694
2021-03-31,1.57,2021,1,300694
2021-06-30,1.56,2021,2,300694
2021-09-30,1.52,2021,3,300694
2021-12-31,1.52,2021,4,300694
2022-03-31,1.55,2022,1,300694
2022-06-30,1.60,2022,2,300694
2022-09-30,1.66,2022,3,300694
2022-12-31,1.77,2022,4,300694
2023-03-31,1.84,2023,1,300694
2023-06-30,1.88,2023,2,300694
2023-09-30,1.93,2023,3,300694
2023-12-31,1.77,2023,4,300694
2024-03-31,1.81,2024,1,300694
2024-06-30,1.93,2024,2,300694
2024-09-30,1.96,2024,3,300694
2024-12-31,2.04,2024,4,300694
2025-03-31,2.06,2025,1,300694
2025-06-30,1.98,2025,2,300694
2025-09-30,2.04,2025,3,300694
2025-12-31,2.35,2025,4,300694
2026-03-31,2.43,2026,1,300694
