report_date,current_ratio_th,year,quarter,code
1997-12-31,1.29,1997,4,600307
1998-12-31,1.18,1998,4,600307
1999-12-31,1.04,1999,4,600307
2000-06-30,1.35,2000,2,600307
2000-12-31,2.97,2000,4,600307
2001-06-30,1.92,2001,2,600307
2001-12-31,1.44,2001,4,600307
2002-03-31,2.33,2002,1,600307
2002-06-30,1.02,2002,2,600307
2002-09-30,1.93,2002,3,600307
2002-12-31,0.95,2002,4,600307
2003-03-31,1.09,2003,1,600307
2003-06-30,2.16,2003,2,600307
2003-09-30,2.04,2003,3,600307
2003-12-31,2.81,2003,4,600307
2004-03-31,3.03,2004,1,600307
2004-06-30,1.67,2004,2,600307
2004-09-30,1.32,2004,3,600307
2004-12-31,1.24,2004,4,600307
2005-03-31,1.31,2005,1,600307
2005-06-30,1.40,2005,2,600307
2005-09-30,1.45,2005,3,600307
2005-12-31,1.16,2005,4,600307
2006-03-31,1.22,2006,1,600307
2006-06-30,0.85,2006,2,600307
2006-09-30,0.93,2006,3,600307
2006-12-31,0.96,2006,4,600307
2007-03-31,1.04,2007,1,600307
2007-06-30,1.13,2007,2,600307
2007-09-30,1.17,2007,3,600307
2007-12-31,1.11,2007,4,600307
2008-03-31,1.16,2008,1,600307
2008-06-30,1.20,2008,2,600307
2008-09-30,1.20,2008,3,600307
2008-12-31,1.11,2008,4,600307
2009-03-31,1.14,2009,1,600307
2009-06-30,1.18,2009,2,600307
2009-09-30,0.71,2009,3,600307
2009-12-31,0.73,2009,4,600307
2010-03-31,0.79,2010,1,600307
2010-06-30,0.86,2010,2,600307
2010-09-30,0.86,2010,3,600307
2010-12-31,0.88,2010,4,600307
2011-03-31,0.86,2011,1,600307
2011-06-30,0.85,2011,2,600307
2011-09-30,0.91,2011,3,600307
2011-12-31,0.83,2011,4,600307
2012-03-31,0.98,2012,1,600307
2012-06-30,0.94,2012,2,600307
2012-09-30,0.90,2012,3,600307
2012-12-31,0.80,2012,4,600307
2013-03-31,0.96,2013,1,600307
2013-06-30,0.97,2013,2,600307
2013-09-30,0.96,2013,3,600307
2013-12-31,0.87,2013,4,600307
2014-03-31,0.81,2014,1,600307
2014-06-30,0.73,2014,2,600307
2014-09-30,0.74,2014,3,600307
2014-12-31,0.70,2014,4,600307
2015-03-31,0.66,2015,1,600307
2015-06-30,0.58,2015,2,600307
2015-09-30,0.46,2015,3,600307
2015-12-31,0.31,2015,4,600307
2016-03-31,0.31,2016,1,600307
2016-06-30,0.31,2016,2,600307
2016-09-30,0.32,2016,3,600307
2016-12-31,0.34,2016,4,600307
2017-03-31,0.34,2017,1,600307
2017-06-30,0.34,2017,2,600307
2017-09-30,0.36,2017,3,600307
2017-12-31,0.42,2017,4,600307
2018-03-31,0.44,2018,1,600307
2018-06-30,0.44,2018,2,600307
2018-09-30,0.43,2018,3,600307
2018-12-31,0.43,2018,4,600307
2019-03-31,0.44,2019,1,600307
2019-06-30,0.41,2019,2,600307
2019-09-30,0.41,2019,3,600307
2019-12-31,0.45,2019,4,600307
2020-03-31,0.42,2020,1,600307
2020-06-30,0.41,2020,2,600307
2020-09-30,0.50,2020,3,600307
2020-12-31,0.51,2020,4,600307
2021-03-31,0.58,2021,1,600307
2021-06-30,0.62,2021,2,600307
2021-09-30,0.62,2021,3,600307
2021-12-31,0.60,2021,4,600307
2022-03-31,0.57,2022,1,600307
2022-06-30,0.57,2022,2,600307
2022-09-30,0.51,2022,3,600307
2022-12-31,0.47,2022,4,600307
2023-03-31,0.52,2023,1,600307
2023-06-30,0.48,2023,2,600307
2023-09-30,0.45,2023,3,600307
2023-12-31,0.44,2023,4,600307
2024-03-31,0.44,2024,1,600307
2024-06-30,0.38,2024,2,600307
2024-09-30,0.36,2024,3,600307
2024-12-31,0.31,2024,4,600307
2025-03-31,0.38,2025,1,600307
2025-06-30,0.35,2025,2,600307
2025-09-30,0.30,2025,3,600307
2025-12-31,0.29,2025,4,600307
2026-03-31,0.31,2026,1,600307
