report_date,current_ratio_th,year,quarter,code
1997-12-31,0.86,1997,4,600399
1998-12-31,0.78,1998,4,600399
1999-12-31,0.85,1999,4,600399
2000-06-30,False,2000,2,600399
2000-09-30,False,2000,3,600399
2000-12-31,1.26,2000,4,600399
2001-06-30,1.18,2001,2,600399
2001-09-30,1.16,2001,3,600399
2001-12-31,0.95,2001,4,600399
2002-03-31,1.04,2002,1,600399
2002-06-30,0.97,2002,2,600399
2002-09-30,1.03,2002,3,600399
2002-12-31,0.82,2002,4,600399
2003-03-31,0.85,2003,1,600399
2003-06-30,0.85,2003,2,600399
2003-09-30,0.88,2003,3,600399
2003-12-31,0.94,2003,4,600399
2004-03-31,0.94,2004,1,600399
2004-06-30,0.94,2004,2,600399
2004-09-30,0.97,2004,3,600399
2004-12-31,0.93,2004,4,600399
2005-03-31,0.94,2005,1,600399
2005-06-30,0.98,2005,2,600399
2005-09-30,0.98,2005,3,600399
2005-12-31,0.82,2005,4,600399
2006-03-31,0.85,2006,1,600399
2006-06-30,0.85,2006,2,600399
2006-09-30,0.86,2006,3,600399
2006-12-31,0.81,2006,4,600399
2007-03-31,0.83,2007,1,600399
2007-06-30,0.85,2007,2,600399
2007-09-30,0.88,2007,3,600399
2007-12-31,0.82,2007,4,600399
2008-03-31,0.84,2008,1,600399
2008-06-30,0.84,2008,2,600399
2008-09-30,0.84,2008,3,600399
2008-12-31,0.84,2008,4,600399
2009-03-31,0.86,2009,1,600399
2009-06-30,0.87,2009,2,600399
2009-09-30,0.88,2009,3,600399
2009-12-31,0.88,2009,4,600399
2010-03-31,0.89,2010,1,600399
2010-06-30,0.86,2010,2,600399
2010-09-30,0.88,2010,3,600399
2010-12-31,0.88,2010,4,600399
2011-03-31,0.88,2011,1,600399
2011-06-30,0.88,2011,2,600399
2011-09-30,0.88,2011,3,600399
2011-12-31,0.87,2011,4,600399
2012-03-31,0.88,2012,1,600399
2012-06-30,0.77,2012,2,600399
2012-09-30,0.78,2012,3,600399
2012-12-31,0.78,2012,4,600399
2013-03-31,0.80,2013,1,600399
2013-06-30,0.80,2013,2,600399
2013-09-30,0.77,2013,3,600399
2013-12-31,0.72,2013,4,600399
2014-03-31,0.72,2014,1,600399
2014-06-30,0.72,2014,2,600399
2014-09-30,0.72,2014,3,600399
2014-12-31,0.67,2014,4,600399
2015-03-31,0.70,2015,1,600399
2015-06-30,0.72,2015,2,600399
2015-09-30,0.72,2015,3,600399
2015-12-31,0.70,2015,4,600399
2016-03-31,0.70,2016,1,600399
2016-06-30,0.69,2016,2,600399
2016-09-30,0.71,2016,3,600399
2016-12-31,0.68,2016,4,600399
2017-03-31,0.70,2017,1,600399
2017-06-30,0.72,2017,2,600399
2017-09-30,0.73,2017,3,600399
2017-12-31,0.53,2017,4,600399
2018-03-31,0.51,2018,1,600399
2018-06-30,0.47,2018,2,600399
2018-09-30,0.49,2018,3,600399
2018-12-31,3.79,2018,4,600399
2019-03-31,3.42,2019,1,600399
2019-06-30,3.33,2019,2,600399
2019-09-30,3.27,2019,3,600399
2019-12-31,3.37,2019,4,600399
2020-03-31,3.44,2020,1,600399
2020-06-30,3.84,2020,2,600399
2020-09-30,4.04,2020,3,600399
2020-12-31,3.62,2020,4,600399
2021-03-31,3.47,2021,1,600399
2021-06-30,3.53,2021,2,600399
2021-09-30,3.52,2021,3,600399
2021-12-31,3.46,2021,4,600399
2022-03-31,3.26,2022,1,600399
2022-06-30,2.94,2022,2,600399
2022-09-30,2.79,2022,3,600399
2022-12-31,2.38,2022,4,600399
2023-03-31,2.39,2023,1,600399
2023-06-30,2.29,2023,2,600399
2023-09-30,2.18,2023,3,600399
2023-12-31,1.77,2023,4,600399
2024-03-31,1.84,2024,1,600399
2024-06-30,1.65,2024,2,600399
2024-09-30,1.55,2024,3,600399
2024-12-31,1.46,2024,4,600399
2025-03-31,1.54,2025,1,600399
2025-06-30,1.54,2025,2,600399
2025-09-30,1.46,2025,3,600399
2025-12-31,1.14,2025,4,600399
2026-03-31,1.09,2026,1,600399
