report_date,current_ratio_th,year,quarter,code
2007-12-31,1.59,2007,4,300381
2008-12-31,1.11,2008,4,300381
2009-12-31,1.38,2009,4,300381
2010-09-30,1.57,2010,3,300381
2010-12-31,1.66,2010,4,300381
2011-12-31,2.54,2011,4,300381
2012-06-30,False,2012,2,300381
2012-09-30,False,2012,3,300381
2012-12-31,4.48,2012,4,300381
2013-03-31,False,2013,1,300381
2013-06-30,4.57,2013,2,300381
2013-09-30,4.98,2013,3,300381
2013-12-31,3.58,2013,4,300381
2014-03-31,10.40,2014,1,300381
2014-06-30,9.68,2014,2,300381
2014-09-30,7.09,2014,3,300381
2014-12-31,3.35,2014,4,300381
2015-03-31,9.02,2015,1,300381
2015-06-30,6.87,2015,2,300381
2015-09-30,1.30,2015,3,300381
2015-12-31,1.23,2015,4,300381
2016-03-31,1.07,2016,1,300381
2016-06-30,1.60,2016,2,300381
2016-09-30,1.90,2016,3,300381
2016-12-31,1.67,2016,4,300381
2017-03-31,1.69,2017,1,300381
2017-06-30,1.55,2017,2,300381
2017-09-30,1.42,2017,3,300381
2017-12-31,1.24,2017,4,300381
2018-03-31,1.31,2018,1,300381
2018-06-30,1.29,2018,2,300381
2018-09-30,1.36,2018,3,300381
2018-12-31,1.79,2018,4,300381
2019-03-31,1.98,2019,1,300381
2019-06-30,1.85,2019,2,300381
2019-09-30,1.78,2019,3,300381
2019-12-31,1.83,2019,4,300381
2020-03-31,1.71,2020,1,300381
2020-06-30,1.67,2020,2,300381
2020-09-30,1.73,2020,3,300381
2020-12-31,1.82,2020,4,300381
2021-03-31,1.99,2021,1,300381
2021-06-30,2.00,2021,2,300381
2021-09-30,1.90,2021,3,300381
2021-12-31,1.67,2021,4,300381
2022-03-31,1.51,2022,1,300381
2022-06-30,12.51,2022,2,300381
2022-09-30,13.30,2022,3,300381
2022-12-31,8.21,2022,4,300381
2023-03-31,9.07,2023,1,300381
2023-06-30,11.44,2023,2,300381
2023-09-30,10.48,2023,3,300381
2023-12-31,5.49,2023,4,300381
2024-03-31,6.66,2024,1,300381
2024-06-30,6.49,2024,2,300381
2024-09-30,5.78,2024,3,300381
2024-12-31,5.29,2024,4,300381
2025-03-31,6.89,2025,1,300381
2025-06-30,5.52,2025,2,300381
2025-09-30,5.56,2025,3,300381
2025-12-31,3.97,2025,4,300381
2026-03-31,4.91,2026,1,300381
