report_date,current_ratio_th,year,quarter,code
2017-12-31,1.15,2017,4,603107
2018-12-31,1.49,2018,4,603107
2019-12-31,1.59,2019,4,603107
2020-06-30,1.61,2020,2,603107
2020-12-31,1.68,2020,4,603107
2021-12-31,1.50,2021,4,603107
2022-03-31,False,2022,1,603107
2022-06-30,1.56,2022,2,603107
2022-09-30,False,2022,3,603107
2022-12-31,1.47,2022,4,603107
2023-03-31,False,2023,1,603107
2023-06-30,1.60,2023,2,603107
2023-09-30,1.60,2023,3,603107
2023-12-31,3.19,2023,4,603107
2024-03-31,3.70,2024,1,603107
2024-06-30,3.73,2024,2,603107
2024-09-30,3.71,2024,3,603107
2024-12-31,3.44,2024,4,603107
2025-03-31,3.82,2025,1,603107
2025-06-30,3.57,2025,2,603107
2025-09-30,3.36,2025,3,603107
2025-12-31,3.05,2025,4,603107
2026-03-31,3.55,2026,1,603107
