report_date,current_ratio_th,year,quarter,code
2016-12-31,0.94,2016,4,605228
2017-12-31,1.00,2017,4,605228
2018-12-31,0.97,2018,4,605228
2019-06-30,1.02,2019,2,605228
2019-09-30,False,2019,3,605228
2019-12-31,1.08,2019,4,605228
2020-03-31,False,2020,1,605228
2020-06-30,1.17,2020,2,605228
2020-09-30,1.19,2020,3,605228
2020-12-31,1.23,2020,4,605228
2021-03-31,2.02,2021,1,605228
2021-06-30,2.07,2021,2,605228
2021-09-30,2.21,2021,3,605228
2021-12-31,2.03,2021,4,605228
2022-03-31,2.17,2022,1,605228
2022-06-30,1.97,2022,2,605228
2022-09-30,1.88,2022,3,605228
2022-12-31,1.72,2022,4,605228
2023-03-31,1.85,2023,1,605228
2023-06-30,1.81,2023,2,605228
2023-09-30,2.50,2023,3,605228
2023-12-31,2.23,2023,4,605228
2024-03-31,2.28,2024,1,605228
2024-06-30,2.58,2024,2,605228
2024-09-30,2.42,2024,3,605228
2024-12-31,2.24,2024,4,605228
2025-03-31,2.40,2025,1,605228
2025-06-30,2.47,2025,2,605228
2025-09-30,2.54,2025,3,605228
2025-12-31,2.49,2025,4,605228
2026-03-31,2.76,2026,1,605228
